user_input,retrieved_contexts,response,reference,ragas_faithfulness,ragas_answer_relevancy,ragas_context_relevancy
the cast of emoji movie,"[""The Emoji Movie is a 2017 American 3D computer-animated comedy film directed by Tony Leondis, and written by Leondis, Eric Siegel and Mike White, based on the trend of emojis. It stars the voices of T. J. Miller, James Corden, Anna Faris, Maya Rudolph, Steven Wright, Rob Riggle, Jennifer Coolidge, Christina Aguilera, SofÃ\xada Vergara, Sean Hayes and Patrick Stewart. The film centers on Gene, a multi-expressional emoji who lives in a teenager's phone, and who sets out on a journey to become a ..."", ""Heath Ledger, Christopher Plummer, Andrew Garfield, Lily Cole, Verne Troyer, and Tom Waits star in the film, though Ledger's death one-third of the way through filming caused production to be temporarily suspended."", 'Sierra Boggess (Ariel), Sherie Ren Scott (Ursula), Sean Palmer, Norm Lewis (King Triton), Tituss Burgess (Sebastian), Eddie Korbich (Scuttle), Jonathan Freeman (Grimsby), Derrick Baskin (Jetsam), Tyler Maynard (Flotsam), Cody Hanford (Flounder) and Jarrell J. Singleton (Flounder).', 'Actors starring in the series include, Joel Gretsch, Steve Burton, Eric Close, Heather Donahue, Matt Frewer, Catherine Dent, Ryan Hurst, Adam Kaufman, Karen Austin, Julie Benz, Tina Holmes, Willie Garson, John Hawkes, Jason Gray-Stanford, Andy Powers, Ryan Merriman, Michael Moriarty, Michael Jeter, James McDaniel, James Kirk and Dakota Fanning (who narrates, as well as starring as Allie Keys).', 'Leonardo DiCaprio, Ken Watanabe, Joseph Gordon-Levitt, Marion Cotillard, Ellen Page, Tom Hardy. Inception Synopsis. Acclaimed filmmaker Christopher Nolan directs an international cast in an original sci-fi actioner that travels around the globe and into the intimate and infinite world of dreams.']","The cast of The Emoji Movie includes T. J. Miller, James Corden, Anna Faris, Maya Rudolph, Steven Wright, Rob Riggle, Jennifer Coolidge, Christina Aguilera, Sofía Vergara, Sean Hayes, and Patrick Stewart.",,1.0,0.9248689517043885,0.0
the economics is or are,"['The ceteris paribus rule. Economics is a social science, and, unlike the physical sciences, cannot engage in controlled experimentation to demonstrate how variables are connected. In the real world, economic variables such as price and income, are constantly changing, and this creates a problem in demonstrating the relationship between variables.', 'Multiple Choice Questions. 1. Economics is the study of: A. increasing the level of productive resources so there is maximum output in society. B. increasing the level of productive resources so there is a minimum level of income. C. how people, institutions, and society make choices under conditions of scarcity. D. the efficient use of scarce resources paid for at the minimum level of cost to consumers and businesses.', 'Business economics is the study of the financial issues and challenges faced by corporations operating in a specified marketplace or economy. Business economics deals with issues such as business organization, management, expansion and strategy. Studies might include how and why corporations expand, the impact of entrepreneurs, the interactions between corporations, and the role of governments in regulation.', 'Definition: An economic good is a physical object or service that has value to people and can be sold for a non-negative price in the marketplace. Terms related to Economic Goods: 1 Giffen Good. 2 Inferior Good. 3 The Demand Set.', 'A: An economic indicator is simply any economic statistic, such as the unemployment rate, GDP, or the inflation rate, which indicate how well the economy is doing and how well the economy is going to do in the future.']",I cannot answer from the given context.,,0.0,0.0,0.0
britne oldford worth,"['Britne Oldford Net Worth is $100,000 Britne Oldford Biography 19 Synopsis: Twenty-three yrs . old Britne Oldford is certainly a Canadian film and television actress, whoâ\x80\x99s best known on her behalf attractive function as Eddie Campbell on the American remarks of Skins.', 'Kate Middleton Net Worth. Kate Middleton net worth is estimated at $1 million. Kate Middleton, also known by her royal title of â\x80\x9cThe Duchess of Cambridgeâ\x80\x9d is the wife of Prince William and a member of the British Royal family.', 'One of the sexiest actresses in Hollywood Scarlett Johansson has an estimated net worth of $80 million.', 'Net Worth: $50 Million. About Bo Derek. American film actress and model, Mary Cathleen â\x80\x9cBo Derekâ\x80\x9d Collins has an estimated net worth of $50 million. An aspiring model, 16-year-old Bo Derek was introduced to actor and cinematographer John Derek in 1971.', 'How much is Madonna Worth? Madonna net worth: Madonna is an influential and best-selling recording musical artist who has a net worth of $800 million. Madonna, whose birth name is Madonna Louise Ciccone, has sold over 250 million records worldwide to date. Born in Bay City, Michigan on August 16, 1958, she eventually moved with her family to Rochester Hills, Michigan. Madonna moved to New York in 1977 to pursue a career in modern dance.']","Britne Oldford Net Worth is $100,000.",,1.0,0.8713915281453181,0.0
does flomax cause liver damage,"[""Do you know of a medication with less side effects than Flomax, that is not hard on the liver and doesn't cause loss of strength, drowsiness, and confusion, for relieving the symptoms of BPH? If you do know of one or more, please provide me with the brand and generic names of these medications, and if you have a print out on the side effects."", 'Strattera can cause liver injury in some patients. Call your doctor right away if you or your child has itching, right upper belly pain, dark urine, yellow skin or eyes, or unexplained flu-like symptoms. Heart-related problems have been reported with Strattera.hen your child starts treatment with Strattera, itâ\x80\x99s important to set some small goals. Remember to be patientâ\x80\x94some people notice small changes within 2 weeks, and by 4 to 6 weeks at target dose you should see significant improvement in your childâ\x80\x99s symptoms.', 'Lipitor (atorvastatin) is a cholesterol-lowering statin created by Pfizer that has been linked to liver damage, elevated liver enzyme levels, liver failure, and death. The U.S. Food and Drug Administration (FDA) warned about the risk of liver damage in 2009 and again in 2012.', '1 exposure to poisons â\x80\x93 can damage the liver because one of the liverâ\x80\x99s main roles is to remove toxins from the blood. Prolonged exposure to environmental toxins such as arsenic can damage the liver and lead to cirrhosis. schistosomiasis â\x80\x93 a tropical disease caused by a parasitic worm called Schistosoma.', 'Lipitor and High Liver Enzymes. Doctors measure liver enzymes to see if a person has liver damage; however, liver enzymes alone do not measure how well the liver is working.arnings and Precautions With Lipitor. Because Lipitor can affect the liver, it should be used with caution in people who drink more than a moderate amount of alcohol or who have a history of liver disease. Doctors do not normally recommend this medication for people with liver disease or high liver enzymes.']",I cannot answer from the given context.,,0.0,-0.0,0.0
united home life insurance phone number,"['United Home Life Insurance Company(UHL) 225 S. East St Indianapolis, IN 46202 : Phone: 1-800-428-3001 : Website: www.unitedhomelife.com * A.M. Best: A- (Excellent) BBB: A-About: United Home Life Insurance Company was formed in 1948. They specialize in life insurance policies with simplified underwriting. This means there are no medical exam and no bodily fluids required for underwriting your policy.', ""This People's United Bank phone number is ranked #3 out of 6 because 774 People's United Bank customers tried our tools and information and gave us feedback after they called. The reason customers call 800-525-9248 is to reach the People's United Bank Customer Service department for problems like Setup an account, Question, Complaint."", 'Call our shortcut number Shortcut Number (Opens Pop-up Layer) to reach. us from a mobile phone. 210-531-USAA (or 210-531-8722) Phone Menu Tips for Auto and Property Insurance Claims(Opens Pop-up Layer) 800-531-USAA (or 800-531-8722) Phone Menu Tips for Auto and Property Insurance Claims(Opens Pop-up Layer)', 'Please call 1.888.260.7736 to use our automated policyholder information line, or you may also speak to a live representative by calling Monday through Friday between. 8:00 a.m. - 8:00 p.m. ET.', 'Here are the steps to buy no exam life insurance and apply: 1 Call Us for a Quote at 877-443-9467 â\x80\x93 Our quote form only quotes traditional policies that require exams. Call us for no exam rates. 2 Simple Application â\x80\x93 The application is simple and typically requires very few questions.']",1-800-428-3001,,1.0,0.4292688257456035,0.0
us estate tax for canadians,"['Given the lack of details beyond the above statement, it is natural for people to wonder what this proposal really means and how the changes will impact them, particularly for Canadians. As a reminder, US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49million or $10.98million for married couples. The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).', 'The Old Age Security pension (or OAS or OAS-GIS) is a taxable monthly social security payment available to most Canadians 65 years of age or older with individual income less than $114,815.As of April 2015, the basic amount is $563.74 per month.At tax time, recipients with a 2014 income of over $71,592 must pay back a portion of their Old Age Security at a rate of 15% of net income. This is often referred to as the OAS clawback.s of April 2015, the basic amount is $563.74 per month. At tax time, recipients with a 2014 income of over $71,592 must pay back a portion of their Old Age Security at a rate of 15% of net income.', 'The simplicity of these accounts, and the way our Canadian tax structure works, guarantees that setting up a Health Spending Account will be a big benefit to anyone that has a taxable income in excess of $40,000, and spends any of their â\x80\x98personalâ\x80\x99 dollars on health care.', 'Technically the first tax bracket is $0 to $44,701, but Iâ\x80\x99ve included the effect on marginal tax rate from the federal basic personal amount of $11,327 and the Alberta basic personal amount of $18,214. 1 Up to $11,327 â\x80\x93 tax rate of 0%.', 'â\x80ºâ\x80º All employed Canadians adults contribute a defined fraction of their earnings to the CPP. The contribution rate for employees to the CPP is 4.95% of gross employment income between $3,500 and $51,000 (2013) up to a maximum contribution of $2,356.20. These payments are matched by employers. Self-employed people contribute 9.9% of their net income up to a maximum of $4815.74 (2013).']","The US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49 million or $10.98 million for married couples. The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).",,1.0,0.6578529959098343,0.0
cadillac meaning,"['Cadillac definition: The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind. (noun) An example of a Cadillac is the most expensive and well made designer bag on the market....', 'By KBB.com Editors. Fast-living rappers and bling-dazzled celebrities swooned over the original Escalade, but, in addition to more power and a greater length, the 2009 Cadillac Escalade stresses finesse over flashiness. Refinements are easily noticeable inside and out, and the newest Escalade behaves more admirably on the road than its predecessor.', 'Certified Pre-Owned: No Transmission: 6-Speed Manual Color: Radiant Silver Metallic Description: Used 2016 Cadillac ATS-V Sedan for sale - $46,977, 8,760 miles with Navigation System, Leather Seats.', 'Buick Envision. The Buick Envision is a compact luxury crossover SUV built by Buick. The car was first introduced publicly in China on July 1, 2014, with a photo of the car under a cover and placed between a Buick Encore and a Buick Enclave.', 'Full Definition of WAGON. 1. a: a usually four-wheeled vehicle for transporting bulky commodities and drawn originally by animals b: a lighter typically horse-drawn vehicle for transporting goods or passengers c: paddy wagon.2. British: a railway freight car.weet. : a vehicle with four wheels that is used for carrying heavy loads or passengers and that is usually pulled by animals (such as horses).']","The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.",,1.0,0.8438018020246679,0.0
calculation of geometric mean,"['How to calculate Geometric Mean. The Geometric mean of a set of data can be derived from the formula Geometric Mean Calculation Example For example, to find the geometric mean of 9, 27 and 66; The first step is to multiplying the given numbers 9 x 27 x 66 will yield the result 16038. By taking cube root of the result 16038 gives the resulting Geometric Mean 25.2184.', 'Sum of the Terms of a Geometric Sequence (Geometric Series) To find the sum of the first n terms of a geometric sequence use the formula, S n = a 1 ( 1 â\x88\x92 r n ) 1 â\x88\x92 r , r â\x89 1 , where n is the number of terms, a 1 is the first term and r is the common ratio .', 'A ratio of two sides of a right triangle. In a right triangle, the ratio of the length of the leg opposiâ\x80¦. In a right triangle, the ratio of the length of the leg adjaceâ\x80¦. Geometric mean. In the example shown, side CD is what we would call the ______â\x80¦.', 'Example 2: Find the first five terms and the common ratio of the geometric sequence . Since a geometric sequence is a sequence, you find the terms exactly the same way that you do a sequence. n is our term number and we plug the term number into the function to find the value of the term.', 'There are 9 numbers in the series, so the mean is: Mean = 135/9 = 15. A quick way to check if your answer is reasonable is to see if your answer is somewhere between the lowest and greatest number in the series. In our case, 11 is the lowest and 20 is the greatest.']","The geometric mean of a set of data can be derived from the formula by multiplying the given numbers and then taking the root based on the number of values. For example, to find the geometric mean of 9, 27, and 66, you multiply the numbers (9 x 27 x 66) to get 16038, and then take the cube root of 16038 to find the resulting geometric mean, which is approximately 25.2184.",,1.0,0.7793423255327485,0.0
weather in avon in,"['The lowest monthly average temperature in Avon for February is 30 degrees. The most monthly precipitation in Avon occurs in June with 5.1 inches. The air quality index in Avon is 18% worse than the national average. The pollution index in Avon is 53% better than the national average.', 'A steady rain arriving overnight. Low 62F. Winds E at 5 to 10 mph. Chance of rain 80%. A shower or two around the area in the morning, then partly cloudy in the afternoon. High 69F. Winds NNE at 10 to 15 mph.', 'In its lower reaches from Bath to the Severn Estuary at Avonmouth near Bristol the river is navigable and known as the Avon Navigation. The Avon is the 19th longest river in the UK at 75 miles (121 km) although there are just 19 miles (31 km) as the crow flies between the source and its mouth in the Severn Estuary.he river Avon had been navigable from Bristol to Bath during the early years of the 13th century but construction of mills on the river forced its closure. The floodplain of the Avon, on which the city centre of Bath is built, has an altitude of about 59 ft (18 m) above sea level.', 'Avondale Homes for Sale and MLS Search. The city of Avondale is in Maricopa County and adjacent to Phoenix. It has a population of 76,238 and covers an area of 41.3 square miles. It was incorporated in 1946. Avondale is a sports mecca. Home to the Phoenix International Raceway it hosts two NASCAR races every year and is near many Cactus League stadiums.', '40%61Â°46Â°Night - Clear. Winds variable at 7 to 14 mph (11.3 to 22.5 kph). The overnight low will be 43 Â°F (6.1 Â°C).Partly cloudy with a high of 58 Â°F (14.4 Â°C). Winds variable at 4 to 11 mph (6.4 to 17.7 kph). 10%59Â°42Â°Mostly sunny today with a high of 59 Â°F (15.0 Â°C) and a low of 42 Â°F (5.6 Â°C).']",I cannot answer from the given context.,,0.0,-0.0,0.19999999998
what are bound fields connected to,"['Subform: Use to display data from more than one table on a form or report. ï\x82· Bound Controls are connected to a data source (like a combo box that lets you choose the customer. for an order.) In Design View, they display the name of the bound field; in Form or Layout View, they. display database records.', 'Currently, physicists describe nature as having 4 fundamental forces: the Electromagnetic force, the Strong nuclear force, the Weak nuclear force, and the Gravitational force. At one point in history, the Electric and Magnetic fields were treated as separate. If you count these two fields as separate and add them to the other 3 traditional force fields -- the Gravitational, Strong, and Weak fields -- then, nature might be described as having a total of 5 fundamental fields in Physics.', 'something that binds, fastens, confines, or holds together. 2. a cord, rope, band, or ligament. 3. something that binds a person or persons to a certain circumstance or line of behavior: the bond of matrimony.', 'Field Stops. The element that limits the size or angular breadth of an object that can be imaged by the system is called the field stop. For cameras, the size of the film or CCD detector determines the maximum image size and serves as the field stop.', 'Sterile fields can include people and tools, all of which are aseptic. The process of creating such a field starts with the operating room, which should be kept in very clean condition. When a patient prepares for surgery, nurses will scrub the surgical site with antiseptics, and when the patient goes into the operating room, nurses set up a series of sterile drapes to isolate the site of the surgery. This is the start of the sterile field.']",Bound Controls are connected to a data source.,,1.0,0.5678500593156579,0.0
