user_input,retrieved_contexts,response,reference,ragas_faithfulness,ragas_answer_relevancy,ragas_context_relevancy
how many taxes do you pay when you withdraw from your ira,"['Unless you qualify for an exception, youâ\x80\x99ll have to pay an additional 10% tax on the amount you withdraw from your SIMPLE IRA. This additional tax increases to 25% if you make the withdrawal within 2 years from when you first participated in the SIMPLE IRA plan. You donâ\x80\x99t have to pay the additional 10% or 25% tax if: Youâ\x80\x99re age 59Â½ or older when you withdraw the money; Your withdrawal is not more than:', ""The Education IRA is in a category all its own. You could have a traditional IRA as well as a Roth IRA, but you could only invest a total of $2,000 yearly into both of them. The $500 maximum that you could invest yearly in an Education IRA is in addition to that $2,000.owever, when you withdraw the money from a Roth IRA, it isn't taxed. That's right -- you get off scot-free with the booty. All you have to do is to wait until you can withdraw it penalty-free. Again, that's after age 59 1/2, and as long as it's been in there for at least five years."", ""Though you may take money out of your 401(k) to use as a down payment, expect to pay a 10 percent penalty. However, take the money from your IRA, and it's penalty-free. The penalty-free withdrawal is not limited to first-timers either. Homebuyers must not have owned a home in the previous two years, though.Further you can take more than one penalty-free withdrawal to buy a home, but there is a $10,000 limit.For example, says Rothstein, You can do two $5,000 withdrawals, but $10,000 is the lifetime limit.. Taking money out of a 401(k) for a down payment can be trickier.ow that you're properly chastised, if you do need to take a withdrawal, some hardship situations qualify for a penalty exemption from an IRA or a 401(k) plan. Note that penalty-free does not mean tax-free. All traditional IRA and 401(k) withdrawals require that you pay taxes at ordinary income rates."", ""You can't borrow from your Roth IRA once the tax year is over, but you can withdraw funds up to the amount of your contributions without any type of penalty. If you invested $2,000 in 2007 and $4,000 in 2008, you can withdraw up to $6,000 without incurring a penalty."", ""This is not true. Employer taxes pay for unemployment benefits. Employers pay unemployment insurance taxes and reimbursements which support unemployment benefit payments. Employees do not pay unemployment taxes and employers cannot deduct unemployment taxes from employees' paychecks.Unemployment benefits are available if you meet eligibility requirements set by the Texas Unemployment Compensation Act (. ).mployees do not pay unemployment taxes and employers cannot deduct unemployment taxes from employees' paychecks. Unemployment benefits are available if you meet eligibility requirements set by the Texas Unemployment Compensation Act (. ).""]",I cannot answer from the given context.,,0.0,-0.0,0.0
how much does amazon get for ebooks,"['For readers of Young Adult fiction, Escape from the Past and Inside the Palisade eBooks are on special offer on Amazon and other available platforms at just 99p and 99c (may be subject to tax) for a...', ""How Much Does It Cost To Buy & Install Hardwood Floors? For February's Project Month, we're asking readers to share how much they spent on a given item, project, or upgrade in the home. We hope this information proves helpful to anyone needing to get a basic sense of how much something costs, and how much you can expect to pay to hire someone."", ""How much does it cost to get box braids done? So I want box braids and I'm only in 8th grade. So how much would it cost to get box braids if I add extensions became my hair is only chin length. Btw: I'm only 14."", 'Amazon Cloud Player downloads songs to phone memory. It does not give option to save songs to your SD card. If you have lot of songs and purchase songs regularly, Your android phone storage might nor be enough for you. You may want to move downloaded Amazon songs to your external SD card on your phone.How to move Amazon mp3 songs to SD card. 1.Download Amazon Cloud Player mp3 songs to your android device. You can also download songs to your computer using Amazon MP3 downloader and move them to SD card manually.2. Download & Install ES File Explorer to your android device like Galaxy S2/S3 etc. If you have any other file explorers like ASTRO File Manager, It may work also.mazon Cloud Player downloads songs to phone memory. It does not give option to save songs to your SD card. If you have lot of songs and purchase songs regularly, Your android phone storage might nor be enough for you. You may want to move downloaded Amazon songs to your external SD card on your phone.', 'How much does it cost to build a 2 car detached garage completely insulated & drywalled with cement board siding in Squirrel Hill area of? Find answers to this and many other questions on Trulia Voices, a community for you to find and share local information. Get answers, and share your insights and experience.']",I cannot answer from the given context.,,0.0,-0.0,0.0
how to pay back irs taxes,"['This is called the statute of limitations on IRS collections. The Internal Revenue Code gives the IRS a window of time to collect from you; after that window closes, you are free from your tax debt and the IRS. Here are five truths about how many years the IRS to collect back taxes from you: 1.There is an IRS statute of limitations on collecting taxes. The IRS is limited to 10 years to collect back taxes, after that, they are barred by law from continuing collection activities against you.2.ere are five truths about how many years the IRS to collect back taxes from you: 1. There is an IRS statute of limitations on collecting taxes. The IRS is limited to 10 years to collect back taxes, after that, they are barred by law from continuing collection activities against you. 2.', 'The IRS also accepts checks, money orders and credit cards. Penalties and interest are charged on installment agreements so it is important to pay back taxes as quickly as possible. Pay also via the Electronic Federal Tax Payment System, EFTPS. This is the government entity for making IRS payments. You can do so either through eftps.gov or 800-555-4477.', 'The IRS charges penalties to encourage voluntary compliance. Therefore, the IRS penalties can be excessive. The IRS penalty for late filing your tax return is up to 25%. The IRS penalty for paying IRS taxes late is up to 25%. For example, if you owe $10,000 of taxes from four years ago, the penalties would be $5,000.', 'How many years can the IRS go back on taxes. The IRS indicates in its IRS Audit FAQs as follows: [begin quoted text] Generally, the IRS can include returns filed within the last three years in an audit. Additional years can be added if a substantial error is identified. Generally, if a substantial error is identified, the IRS will not go back more than the last six years. The IRS tries to audit tax returns as soon as possible after they are filed. Accordingly most audits will be of returns filed within the last two years.', 'if you short sold in 2006 you were at the forefront of short sales since it is a rather new concept in any event if your debt was forgiven the irs is charging that as income to you normally the statute of limitations on assessment of irs taxes is three years from the date you filed this would mean 2006 is closed by statute for amending or adjusting your tax however tax mistakes are not set in stone even though closed by statute the best way to get your case back in front of an irs agent is to file an offer in compromise stating that you have doubt as to liability for the tax']","The IRS accepts checks, money orders, and credit cards for tax payments. You can also pay via the Electronic Federal Tax Payment System (EFTPS) through eftps.gov or by calling 800-555-4477.",,1.0,0.6620949969312615,0.0
how format numbers as social security format,"['The Social Security number is a nine-digit number in the format AAA-GG-SSSS. The number is divided into three parts. The Area Number, the first three digits, is assigned by geographical region.', 'You get the screen as shown below. Click on SD card, and it shows the details like how much free space etc. it also shows the option of remove SD card and format SD card. Tap remove SD card, this will show information saying you can now remove the SD card safely. Tap format SD card to format your SD card.', 'How to make a png logo with transparent background? What is PNG? PNG refers to Portable Network Graphics, it is a bitmapped image format that employs lossless data compression. PNG was created to improve upon and replace GIF (Graphics Interchange Format) as an image-file format not requiring a patent license.', 'For example, to convert a US phone number like 415 555 2671 to E.164 format, you need to add the â\x80\x98+â\x80\x99 prefix and the country code (which is 1) in front of the number so it will look like +14155552671.wilio strongly encourages E.164 number formatting for all phone numbers both in the â\x80\x98toâ\x80\x99 and â\x80\x98fromâ\x80\x99 fields. This format is the internationally-standardized format for all phone numbers, and it includes all the relevant information to route calls and SMS messages globally.', 'Assigning your Certificate to your email account: 1 Open Outlook. 2 Select Tools from menu. 3 Select Options from drop down menu. 4 In dialog box that appears select Security tab. 5 Enter a name for your security setting into the Security Settings Name box. 6 Ensure S/MIME is selected on the Secure Message Format box.']",I cannot answer from the given context.,,0.0,-0.0,0.0
average snowfall in chatsworth ga,"['Average TSA salaries for job postings in Atlanta, GA are 25% higher than average TSA salaries for job postings nationwide.verage TSA salaries for job postings in Atlanta, GA are 25% higher than average TSA salaries for job postings nationwide.', 'Average Annual Snowfall in Washington. The tables below give yearly averages for snowfall at cities, towns and parks in Washington. The numbers are for the total amount of snow and for how many days it snows at least 0.1 inches (0.25 centimetres). The snowfall totals are annual averages based on weather data collected from 1981 to 2010 for the NOAA National Climatic Data Center.', 'Vermont, Vermont, gets 41 inches of rain per year. The US average is 37. Snowfall is 91 inches. The average US city gets 25 inches of snow per year. The number of days with any measurable precipitation is 143.On average, there are 167 sunny days per year in Vermont, Vermont. The July high is around 79 degrees.ermont, Vermont, gets 41 inches of rain per year. The US average is 37. Snowfall is 91 inches. The average US city gets 25 inches of snow per year. The number of days with any measurable precipitation is 143.', 'The precipitation maps shown here describe rainfall plus snowfall that reaches the land surface in an average year. Rain is the liquid form of water falling to the land surface where as Snow is the solid form of water. Both rainfall and snowfall are important sources of freshwater in the earthâ\x80\x99s land-surface system.', 'Rainfall Belouve, La Reunion Island 1350 Feb 28, 1964 Lowest Annual Average Rainfall Arica, Chile 0.8 Greatest 1 Month Snowfall Tamarack, California, USA 9910 1911 (Jan) Greatest Snowfall Single Storm Mt. Shasta, California, USA 4800 Feb 13-19, 1959.able 8g-1: Precipitation extreme weather records. Record Location Amount (mm) Date 1-year Rainfall Cherrapundi, India 26,470 1861 1-month Rainfall Cherrapundi, India 9300 1861 (July) Average Annual Rainfall Mt. Waialeale, Hawaii, USA 11,680 24 hr.']",I cannot answer from the given context.,,0.0,-0.0,0.0
frappe definition,"['Blend 3/4 cup milk, 3/4 cup cold water, the instant-coffee frappe mix, and sugar in a blender until combined, about 30 seconds. Divide among 3 tall glasses filled with ice. Pour 2 tablespoons milk into each glass. Serve immediately, topped with cotton candy.', ""In the Boston area, a frappe (pronounced frap and spelled without the accent) is a thick milkshake with ice cream, derived from the French word frappÃ©. The original Frappuccino beverage was developed, named, trademarked and sold by George Howell's Eastern Massachusetts coffee shop chain, The Coffee Connection."", ""A modern definition of quality derives from Juran's fitness for intended use.. This definition basically says that quality is meeting or exceeding customer expectations.. Deming states that the customer's definition of quality is the only one that matters."", 'scrum is a framework for developing and sustaining complex products this guide contains the definition of scrum this definition consists of scrum s roles events artifacts and the rules that bind them togetherken schwaber and jeff sutherland developed scrum the scrum guide is written and provided by themcrum is a framework for developing and sustaining complex products this guide contains the definition of scrum this definition consists of scrum s roles events artifacts and the rules that bind them together', ""Catholic theologians agree that both Pope Pius IX 's 1854 definition of the dogma of the Immaculate Conception of Mary and Pope Pius XII 's 1950 definition of the dogma of the Assumption of Mary are instances of papal infallibility, a fact confirmed by the Church's magisterium.efore the First Vatican Council, John Henry Newman, while personally convinced, as a matter of theological opinion, of papal infallibility, opposed its definition as dogma, fearing that the definition might be expressed in over-broad terms open to misunderstanding.""]","A frappe is a thick milkshake with ice cream, derived from the French word frappé.",,1.0,0.9242462007993829,0.0
exacting definition,"['Date: May 5, 2016 Category: Blog Tags: 5 blade composite propeller, aircraft propeller, composite blade, composite propeller. How are composite propeller blades made? The process of making a composite propeller blade today is an exacting and high-tech process. At Hartzell, we pull carbon fiber socks over a solid foam core, then inject resin with a vacuum pump and cure the blade after itâ\x80\x99s put into the mold and pressure is applied.', ""As Hood River, Oregon's only waterfront restaurant, Riverside offers panoramic views of the mighty Columbia River from the dining room, Cebu Lounge, and from our expansive outdoor deck and patio. Take it all in, while Chef Mark DeResta prepares some of the best food the Gorge has to offer. We use only fresh, all-natural ingredients prepared to our exacting standards for breakfast, lunch and dinner menus. We also offer a full bar and an award-winning wine list."", ""A modern definition of quality derives from Juran's fitness for intended use.. This definition basically says that quality is meeting or exceeding customer expectations.. Deming states that the customer's definition of quality is the only one that matters."", 'scrum is a framework for developing and sustaining complex products this guide contains the definition of scrum this definition consists of scrum s roles events artifacts and the rules that bind them togetherken schwaber and jeff sutherland developed scrum the scrum guide is written and provided by themcrum is a framework for developing and sustaining complex products this guide contains the definition of scrum this definition consists of scrum s roles events artifacts and the rules that bind them together', ""Catholic theologians agree that both Pope Pius IX 's 1854 definition of the dogma of the Immaculate Conception of Mary and Pope Pius XII 's 1950 definition of the dogma of the Assumption of Mary are instances of papal infallibility, a fact confirmed by the Church's magisterium.efore the First Vatican Council, John Henry Newman, while personally convinced, as a matter of theological opinion, of papal infallibility, opposed its definition as dogma, fearing that the definition might be expressed in over-broad terms open to misunderstanding.""]",I cannot answer from the given context.,,0.0,0.0,0.0
audible phone number customer service,"['Audible Customer Support Service Phone Number The customer support phone number of Audible is 1-888-283-5051 (Click phone number to call). data-ad-slot=7829909793>', 'Harrahs Total Rewards Customer Support Service Phone Number The customer support phone number of Harrahs Total Rewards is 1-800-342-7724 (Click phone number to call). The postal and official address, email address and phone number (helpline) of Harrahs Total Rewards Service Center and Harrahs Total Rewards customer service phone number is given below. The helpline of Harrahs Total Rewards customer service phone number may or may not be toll free.', 'Clarks Customer Support Service Phone Number The customer support phone number of Clarks is +44-8444-995544, Fax: +44-1458-447547 (Click phone number to call). The postal and official address, email address and phone number (helpline) of Clarks Service Center and Clarks customer service phone number is given below.', 'The postal and official address, email address and phone number (helpline) of Commonwealth Care Service Center and Commonwealth Care customer service phone number is given below. The helpline of Commonwealth Care customer service phone number may or may not be toll free. Click Here To View Commonwealth Care Customer Service Phone Numbers', 'Dometic Group Phone Number - Find Best Customer Support - The #1 phone number and #1 way to reach customer service according to Dometic Group customers here at GetHuman. Compare all options. Dometic Group Phone Number | Contact Dometic Group - Dometic Group customer service phone number.']",The customer support phone number of Audible is 1-888-283-5051.,,1.0,0.8924458028141928,0.0
definition of an empath,"['The definition of cease means to stop or discontinue. An example of cease is a fight between two people being put to an end. YourDictionary definition and usage example.', 'Definition of augury in US English - a sign of what will happen in the future; an omen Definition of augury in US English - a sign of what will happen in the future; an omen dictionary', 'This is the British English definition of analgesic. View American English definition of analgesic. Change your default dictionary to American English. View the pronunciation for analgesic. must for anyone with an interest in the changing face of language. The Macmillan Dictionary blog explores English as it is spoken around the world today. Definition and synonyms of analgesic from the online English dictionary from Macmillan Publishers Limited.', 'LINK / CITE ADD TO WORD LIST. adjective. The definition of porcine is like or looking like a pig. An example of someone porcine is a person covered in mud.of or like pigs or hogs.he definition of porcine is like or looking like a pig. An example of someone porcine is a person covered in mud. of or like pigs or hogs.', 'The definition of situational is a person or thing in regards to surroundings or circumstances. An example of situational is how a person reacts in different environments; called situational reactions. YourDictionary definition and usage example.']",I cannot answer from the given context.,,0.0,0.0,0.0
how much does it cost to rewire electricity in a home?,"[""A Device is the audio generating part of the ReWire system. It's a Dynamic Link Library (DLL under Windows, Shared library under MacOS). A ReWire Device exports the RWDEF (ReWire Device Exported Functions) which the ReWire system calls, and uses the RWD interface (ReWire Device interface) of the ReWire system. A ReWire Device does not have any user interface; this is provided by the Panel application. The Mixer application is the application that asks the ReWire Device to generate audio. To start the ReWire system it loads the ReWire shared library/DLL and queries the system for available Devices."", 'The cost of charging a Tesla varies based on where you live, how you drive, how much you drive and when you charge. Teslanomics breaks down what matters by digging into the data for each of those and translating it all into an easy to understand interactive website. Cost of Electricity Data for the charging [â\x80¦]', ""How much does it cost to get box braids done? So I want box braids and I'm only in 8th grade. So how much would it cost to get box braids if I add extensions became my hair is only chin length. Btw: I'm only 14."", ""How Much Does It Cost To Buy & Install Hardwood Floors? For February's Project Month, we're asking readers to share how much they spent on a given item, project, or upgrade in the home. We hope this information proves helpful to anyone needing to get a basic sense of how much something costs, and how much you can expect to pay to hire someone."", 'How much does it cost to install a fence? Cost of fence installation vary from $15 per linear foot for standard 4â\x80\x99 high chain link on 2-3/8â\x80\x9d in diameter 16-gauge galvanized steel posts fence to $460 / Ln.Ft. or even more for custom build 6 Ft. high stone fence. Accurate estimate can be provided only after on-site inspection and analyzing work complexity.ow much does it cost to install a fence? Cost of fence installation vary from $15 per linear foot for standard 4â\x80\x99 high chain link on 2-3/8â\x80\x9d in diameter 16-gauge galvanized steel posts fence to $460 / Ln.']",I cannot answer from the given context.,,1.0,-0.0,0.0
can inheritance monies be taken by the trustee in bankruptcy,"['If your inheritance is deemed to be property of the bankruptcy estate, the trustee can take it unless you can exempt its full value. (To learn how exemptions work, see our Bankruptcy Exemptions area.)', 'In fact, many types of property you acquire during your Chapter 13 case (which can last from three to five years) is considered property of the bankruptcy estate. This means that if you receive an inheritance during Chapter 13 bankruptcy, it will usually be part of your bankruptcy estate.', 'The trust may say that the trustee can distribute the assets of the trust to a beneficiary for his education and only his education. The trustee would be bound by those terms. The role of trustee may last for several months or several decades. So, unlike an executor, a trustee may be serving in his role for a long, long time.', 'The property is held by a Trustee in the name of the trust and managed by the Trustee for the benefit of a Beneficiary. You (the Grantor) can be the Trustee and Beneficiary of your own Living Trust, and retain management control over your own property.he beneficiary is the person or persons for whom the trust is for. After the death of the grantor, the trustee will divide the trust property among the beneficiaries in accordance with the terms of the trust.', 'New Bankruptcy Laws Introduced. Legislation giving effect to changes in the bankruptcy code were signed into law on 3 December 2013 by the Minister for Justice, Alan Shatter.Reduction in discharge period. A bankrupt person can now be automatically discharged from bankruptcy after 3 years, reduced from 12 years.However the right to discharge, while automatic, is not absolute. The Official Assignee or a creditor can apply to the court to object to the automatic discharge.ny existing bankruptcies for 3 years or more at todayâ\x80\x99s date will be automatically discharged after a period of six months. Bankruptcy payment orders. An automatic discharge may not however be the end of the road for the bankrupt.']","Yes, inheritance monies can be taken by the trustee in bankruptcy if they are deemed to be property of the bankruptcy estate and not exempted.",,1.0,0.9967128735737191,0.9999999999
cost of slate,"['1 A 1,700-2,100 square foot roof might cost $17,000-$84,000, depending on the location, the quality of the slate and the complexity of the installation process.2 Synthetic slate roof shingles are made from recycled rubber and plastic molded to resemble natural roof slates.late is one of the most durable roofing materials available. A properly installed and maintained slate roof looks beautiful and can last more than 100 years, depending on the type and origin of the slate, the roof style and the climate.', 'Slate Roof Cost. Typical costs: Installing a natural slate roof starts around $9-$10 or more a square foot for a basic roof up to $30-$40 or more a square foot, depending on the type of slate used, the installation pattern (some methods use more slate per square foot), the design of the roof, the height of the building, the slope and other factors.', 'Since all slate roofing material is still hand split today, the thickness for each slate varies according to the eye of the splitter. Most producers offer slate in several ranges of thickness: 1 1/ 4â\x80\x9d â\x80\x93 3/8â\x80\x9d about 900 to 1,200 pounds per square. 3/8â\x80\x9d â\x80\x93 1/2â\x80\x9d 1,200 to 1,800 pounds per square.', 'The primary mineral composition of this rock is quartz, illite or muscovite, and its secondary composition is biotite, hematite, pyrite, feldspar, tourmaline and chlorite. Slate is highly resistant to fire, stains and acid spills. It is commercially available as Vermont slate tiles, Chinese and Indian slates.The colour of this rock is mostly in a variety of shades of grey; ranging from dark to light grey. Occasionaly, it can also be found in hues of red, green, purple, brown and black.late is highly useful in the construction industry for the production of roofing sheets and coverings. Slate is chosen over its artificial counterparts because of its outstanding chemical and physical properties.', 'Sweep the slate with a broom to remove any loose dust or soot. Dissolve 1 cup of washing soda (sodium carbonate) into 2 cups of boiling water. Mix well and add in 1/2 cup powdered pumice and 1/2 cup ammonia. Brush this mixture onto the slate and let it sit for 30 minutes.']","The cost of installing a natural slate roof starts around $9-$10 or more a square foot for a basic roof, up to $30-$40 or more a square foot, depending on various factors such as the type of slate used and the installation pattern.",,1.0,0.6786571953258965,0.0
how much does a green anaconda weigh,"['How much does a rhino beetle weigh? The weight depends on the size of the beetle. With over 300 different kinds, some of them are very large, up to 7 inches long, while others are much smaller. The big ones â\x80¦ can weigh up to 3 ounces, while the smaller ones weigh about half that amount.', 'How much does waste â\x80\x9cweighâ\x80\x9d in a truck or a landfill? The garbage that most people put in their trashcans is compacted in trash trucks with other garbage and then further compacted in a landfill. At the curbside, a cubic yard of trash will weigh between 100 and 200 pounds. Once it is compacted in a truck, it can weigh 350 to 400 pounds per cubic yard. http://yosemite.epa.gov/R10/OWCM.NSF/d60... Source(s): http://www.environmentalistseveryday.org...', 'How much does a yard of product weigh? Weights for products will vary due to moisture content. Typically, mulch products weigh between 400-800 lbs. per cubic yard; Compost weighs between 1000 â\x80\x93 1600 lbs and soil blends weigh between 2200-2700 lbs. A full size Â¾ or 1 ton pickup can hold 2-3 cubic yards, slightly rounded, but weight must be considered. Most full size pickups can handle 3 yards of mulch, 2 yards of compost or 1-1.5 yards of soil product depending on the size of the pickup truck bed.', 'They still take up just as much space as they do here on Earth. This is the important difference between mass and weight. We will explore this difference a little further and then your students can practice seeing how much they would weigh on other planets! Weight measures the attraction of two objects to each other.n Kids Space Place at Space Center Houston, you will be able to step on scales and find out how much you weigh on three other planets.', 'Many people ask about Phil Lester Height and Weight 2015, size, body statistics and measurements. Phil Lester has been popular for his chain YouTube with over 2 million subscribers and also for hosting an entertainment show with Dan Howell on BBC Radio 1. So how much does Phil Lester weigh in 2015?']",I cannot answer from the given context.,,0.5,-0.0,0.0
cost of getting a tattoo,"['Typical Price For A Tattoo. The price for tattoos are basically not cheap unless of course you opt for the temporary tattoo option. The price becomes quite costly if you want larger ones, as the costs can go up to thousands of pounds. The typical cost of tattoos can start anywhere from Â£40 to Â£100 for the tattoo artistâ\x80\x99s rate per hour.', ""Long lasting and vibrant, Intenze tattoo ink colors were created under the guidance of Tattoo Artist Mario Barth. Tattoo Inks and pigments are really a tattoo artist's preference."", 'Your First Shop Supply Order. Assuming your tattoo artists will be purchasing their own tattoo tubes, tattoo needles, tattoo ink, and other core tattoo supplies, your first supply order should include everything else your shop needs for daily operations, plus a few extras to spruce up the front of your shop and get the back organized.', 'jentheripper in Tattoo Ideas. If you are a scientist who loves ink, or just a tattoo collector who loves science, here is a selection of educated and brilliant tattoos. In 1876, Thomas Edison obtained a patent for his electric pen, paving the way for the first tattoo machine.', 'What is the average income of a Tattoo Artist? The salary database website payscale.com, which collects wage information from employers throughout the United States, estimates that Tattoo Artists earn between $15,106 and $49,626 annually.']","The cost of getting a tattoo can start anywhere from £40 to £100 for the tattoo artist's rate per hour, and can become quite costly for larger tattoos, potentially going up to thousands of pounds.",,1.0,0.9015079496928178,0.0
array definition computer,"['As you can see, they are identical !!! A string and an array of characters is different in Java because the language definition forces the user to use different syntax to gain access to the information stored inside a string and inside an array of characters.', 'Your computer is made up of a fantastic array of different materials, including steel, glass, silica sand, iron ore, gold, bauxite and a lot of others. All of those raw materials have to come from somewhere, such as mines.', 'embedded operating system-Computer Definition. See embedded OS. Computer Desktop Encyclopedia THIS DEFINITION IS FOR PERSONAL USE ONLY All other reproduction is strictly prohibited without permission from the publisher. Â© 1981-2015 The Computer Language Company Inc. All rights reserved. 1 Link/Cite.', 'File Sharing. Definition - What does File Sharing mean? File sharing is the practice of sharing or offering access to digital information or resources, including documents, multimedia (audio/video), graphics, computer programs, images and e-books. It is the private or public distribution of data or resources in a network with different levels of sharing privileges.', 'Crystal Viewer is designed as a small, easy-to-use and handy crystal analysis instrument. A crystal is a regular array of atoms or molecules.rystal Viewer is designed as a small, easy-to-use and handy crystal analysis instrument. A crystal is a regular array of atoms or molecules.']",I cannot answer from the given context.,,0.0,0.0,0.0
cost of cbs all access on roku,"[""'Star Trek: Discovery' will have Jason Isaacs as its captain. CBS All Access launches on Roku with live streaming and VOD. CBS All Access streaming service is now available for Roku for $5.99 a month. Roku owners can download the app via the Roku Channel Store and sign up here."", 'As a CBS All Access subscriber, you can: - Enjoy exclusive CBS All Access Originals, like The Good Fight, the new show from the creators of The Good Wife â\x80\x93 with more subscriber-only Originals on the way! - Choose from 8,500+ episodes, including every episode and every season of top shows.', 'Roku Private Channels: Roku TV has a wide selection of Channels in the Channel Store. But free Private Channels are also available, you just need to know where to find them.Private Channels are channels that are not yet published in the Roku Channel Store, but are still available as long as you know the code.I have compiled a list below of Private Channels.You can click on the link to take you to your Roku Account page and add the code for the private channel to appear on your Roku TV box. have compiled a list below of Private Channels. You can click on the link to take you to your Roku Account page and add the code for the private channel to appear on your Roku TV box.', ""If you're in the market for a streaming box, the choice usually comes down to two options: Apple TV or Roku. There are other boxes on the market, but the Apple TV and Roku 3 remain the most recommendable mainstream devices for adding streaming content to your TV.n addition to AirPlay, the Apple TV also does a solid job of streaming your music collection with iTunes Match. It's a $25-a-year service, but it stores your digital music the cloud and lets you access it all right on the Apple TV. (Roku owners have a good alternative with Amazon's Cloud Player app .)."", 'Roku Channel Developer: Hulu. The Hulu Plus Channel is available on the Roku Channel Store for free and offer a one week free trial to new users. The pricing of $7.99 per month is detailed on the main screen of the Hulu Plus Roku Channel. From the Roku Channel Store: Hulu Plus offers unlimited instant streaming of current hit shows, classic series and acclaimed movies.']",$5.99 a month.,,1.0,0.42369816161407553,0.0
hamp modification,"['The process for determining proper treatment for a contract modification includes three steps: 1 Determine whether a change to a contract qualifies as a contract modification. 2 Determine whether the modification should be treated as a separate, standalone contract or as a modification of the original contract.', 'A modification of a criminal sentence is only available in certain instances, not for all cases. Sentence modification may be necessary when: An error was made in the sentence and needs to be corrected.', 'The statistical significance of an interaction term crossing an exposure predictor with a potential modifier establishes the modification of the measure of association and provides evidence for a modification of a sociologic or biologic effect.', 'Home Affordable Modification Program (HAMP) The largest program within MHA is the Home Affordable Modification Program (HAMP). HAMPâ\x80\x99s goal is to offer homeowners who are at risk of foreclosure reduced monthly mortgage payments that are affordable and sustainable over the long-term. An ability to make their monthly mortgage payments after a modification.', 'Rambling. When I first started using PowerShell, I preferred sending data to Excel, where I could comfortably filter, sort, and work with data. One of my first functions was a modification of Export-XLSX found on the Internet.That same code sits in a few places in production today; looking at old code is scary.hen I first started using PowerShell, I preferred sending data to Excel, where I could comfortably filter, sort, and work with data. One of my first functions was a modification of Export-XLSX found on the Internet.']",The Home Affordable Modification Program (HAMP) is designed to offer homeowners at risk of foreclosure reduced monthly mortgage payments that are affordable and sustainable over the long term.,,1.0,0.5739950348494389,0.0
how to not bloat after every meal,"['How you should break your fast depends upon how long you have fasted. A good rule to follow is one day of a special diet for each five days that you fast and your first meal after any fast should not be a heavy full meal.The special diet should only consist of dead fruit juices or herbal teas.ow you should break your fast depends upon how long you have fasted. A good rule to follow is one day of a special diet for each five days that you fast and your first meal after any fast should not be a heavy full meal.', ""Often a BM right after a meal isn't the food you just ate, it is from a previous meal.Large, heavy, fatty, greasy meals, or if you wait way to long to eat will trigger a bigger move it along signal than small light frequent meals do.Sometimes the reaction to a large or fatty meal can happen during the meal so it can be that fast, or it may take up to an hour or so.Now as for how long can it take to get out the other end?"", 'RE: How many calories in KFC 2 piece chicken meal? Does anyone know how many calories are in a 2 piece(breast & wing) KFC fried chicken meal with a biscuit, mashed with gravy & coleslaw.I&#39;m trying to lose weight and I know it&#39;s not the best thing to eat but that is what I had for dinner.oes anyone know how many calories are in a 2 piece(breast & wing) KFC fried chicken meal with a biscuit, mashed with gravy & coleslaw.', 'Tuition, fees, health insurance, and book costs are the same as in Boston. Here are other costs to consider: Housing: $2,690-$4,080 (per semester). * Housing cost does not include a meal plan. Meal Plan (optional): $220 (per month). * Meal plan is optional and available for purchase at the student residence.The price listed is for two meals per day (breakfast plus either lunch or dinner).ere are other costs to consider: Housing: $2,690-$4,080 (per semester). * Housing cost does not include a meal plan. Meal Plan (optional): $220 (per month). * Meal plan is optional and available for purchase at the student residence. The price listed is for two meals per day (breakfast plus either lunch or dinner).', 'How long does it take after parakeet mate before they lay eggs? usually it takes around 10 to 15 days for the hen to lay the first egg. then every other day after in till she has laid a full clutch consisting of 4-9 eggs.ow long does it take for parakeets to lay there eggs after mating? Parakeets lay their eggs over a 9-16 day period depending how many eggs they produce as they can only lay one eggs every 2-3 days.']",I cannot answer from the given context.,,1.0,-0.0,0.0
