user_input,retrieved_contexts,response,reference,ragas_faithfulness,ragas_answer_relevancy,ragas_context_relevancy
the cast of emoji movie,"['The Emoji Movie is a 2017 American 3D computer-animated comedy film directed by Tony Leondis, and written by Leondis, Eric Siegel and Mike White, based on the trend of emojis.', ""The film centers on Gene, a multi-expressional emoji who lives in a teenager's phone, and who sets out on a journey to become a ..."", 'Dwayne Johnson and Zac Efron will star in the big screen revival, and the cast of C.J.', 'Howard Hawks directed the movie and John Wayne is featured in the leading role. The movie is packed with adventure, wildlife chases, danger and romance.Wayne plays Sean Mercer.atch Hatari!', 'Check out the latest photos and bios of the cast and filmmakers of Pompeii. Pompeii movie cast and actor biographies. Check out the latest photos and bios of the cast and filmmakers of Pompeii.']",I cannot answer from the given context.,,0.0,0.0,0.0
the economics is or are,"['Economics is a social science, and, unlike the physical sciences, cannot engage in controlled experimentation to demonstrate how variables are connected.', 'Economics is the study of: A.', 'Business economics is the study of the financial issues and challenges faced by corporations operating in a specified marketplace or economy. Business economics deals with issues such as business organization, management, expansion and strategy.', ""1  Natural resource economics focuses on the supply, demand, and allocation of the Earth's natural resources. 2  Every man-made product in an economy is composed of natural resources to some degree. 3  Natural resources can be classified as potential, actual, reserve, or stock resources based on their stage of development."", 'One important finding of law and economics is that, in market economies, property rights are defined efficiently in many circumstances. The characteristics of efficient property rights are universality (everything is owned), exclusivity (everything is owned by one agent), and transferability.']",I cannot answer from the given context.,,0.0,0.0,0.0
britne oldford worth,"['Britne Oldford Net Worth is $100,000 Britne Oldford Biography 19 Synopsis: Twenty-three yrs .', 'old Britne Oldford is certainly a Canadian film and television actress, whoâ\x80\x99s best known on her behalf attractive function as Eddie Campbell on the American remarks of Skins.', 'Her estimated net worth is $100 million, according to reports on Celebrity Net Worth and The Richest, and she was already pulling in $40,000 for motivational speaking tours when she was known as Bruce.', 'This is currently worth around US$13.', 'Based on my assumptions above, the average net worth of the above average 30 year old is around $250,000. By the time this person is 40, his/her net worth should climb to around $660,000 and all the way up to around $2,180,000 million by the age of 60.ccording to CNN Money 2014, the average net worth for the following ages are: $9,000 for ages 25-34, $52,000 for ages 35-44, $100,000 for ages 45-54, $180,000 for ages 55-64, and $232,000+ for 65+.']","Britne Oldford's net worth is $100,000.",,0.0,0.8713915281453181,0.0
does flomax cause liver damage,"['Strattera can cause liver injury in some patients.', 'Fatty liver is simply the build-up of fat in the liver. Fat in the liver usually does not cause liver damage. However, certain other conditions and diseases can be associated with the development of fatty liver. Research is ongoing to uncover what processes may take place to trigger fat build-up in the liver.', 'White phosphorus can also cause severe liver damage on ingestion.', 'Long-term effects on the body from products that contain acetaminophen can lead to severe liver damage and liver failure.', '1 exposure to poisons â\x80\x93 can damage the liver because one of the liverâ\x80\x99s main roles is to remove toxins from the blood. Prolonged exposure to environmental toxins such as arsenic can damage the liver and lead to cirrhosis.']",I cannot answer from the given context.,,1.0,-0.0,0.0
united home life insurance phone number,"['United Home Life Insurance Company(UHL) 225 S.', ""This People's United Bank phone number is ranked #3 out of 6 because 774 People's United Bank customers tried our tools and information and gave us feedback after they called. The reason customers call 800-525-9248 is to reach the People's United Bank Customer Service department for problems like Setup an account, Question, Complaint."", '210-531-USAA (or 210-531-8722) Phone Menu Tips for Auto and Property Insurance Claims(Opens Pop-up Layer) 800-531-USAA (or 800-531-8722) Phone Menu Tips for Auto and Property Insurance Claims(Opens Pop-up Layer)', 'Best: A- (Excellent) BBB: A-About: United Home Life Insurance Company was formed in 1948.', 'Asurion Verizon Customer Service Phone Number Phone Number of Asurion Verizon is +1 615-837-3000. Asurion LLC is a leading provider of insurance services based in the United States.']",I cannot answer from the given context.,,1.0,-0.0,0.0
us estate tax for canadians,"['The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).', 'As a reminder, US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49million or $10.98million for married couples.', 'The Old Age Security pension (or OAS or OAS-GIS) is a taxable monthly social security payment available to most Canadians 65 years of age or older with individual income less than $114,815.As of April 2015, the basic amount is $563.74 per month.At tax time, recipients with a 2014 income of over $71,592 must pay back a portion of their Old Age Security at a rate of 15% of net income.', 'Real estate property taxes paid for housing units in 2013: 1.2% ($2,229). Median real estate property taxes paid for housing units with mortgages in 2013: $2,266 (1.2%).', 'Median real estate property taxes paid for housing units with mortgages in 2013: $1,249 (1.0%). Median real estate property taxes paid for housing units with no mortgage in 2013: $1,056 (1.0%).']","The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not). The tax applies at a rate of 40% on individual estates over $5.49 million or $10.98 million for married couples.",,1.0,0.6457937039345822,0.49999999995
cadillac meaning,"['Cadillac definition: The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.', '(noun) An example of a Cadillac is the most expensive and well made designer bag on the market....', 'A proper noun names a specific member of a group: Janet, Asia, and Cadillac are proper nouns. Proper nouns are always capitalized. A proper noun names a specific member of a group: Janet, Asia, and Cadillac are proper nouns. Proper nouns are always capitalized.', 'Fast-living rappers and bling-dazzled celebrities swooned over the original Escalade, but, in addition to more power and a greater length, the 2009 Cadillac Escalade stresses finesse over flashiness.', 'Certified Pre-Owned: No Transmission: 6-Speed Manual Color: Radiant Silver Metallic Description: Used 2016 Cadillac ATS-V Sedan for sale - $46,977, 8,760 miles with Navigation System, Leather Seats.']","The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.",,1.0,0.8438018020246679,0.0
calculation of geometric mean,"['How to calculate Geometric Mean. The Geometric mean of a set of data can be derived from the formula Geometric Mean Calculation Example For example, to find the geometric mean of 9, 27 and 66; The first step is to multiplying the given numbers 9 x 27 x 66 will yield the result 16038. By taking cube root of the result 16038 gives the resulting Geometric Mean 25.2184.', 'Sum of the Terms of a Geometric Sequence (Geometric Series) To find the sum of the first n terms of a geometric sequence use the formula, S n = a 1 ( 1 â\x88\x92 r n ) 1 â\x88\x92 r , r â\x89\xa0 1 , where n is the number of terms, a 1 is the first term and r is the common ratio .', 'Geometric mean.', 'Example 2: Find the first five terms and the common ratio of the geometric sequence . Since a geometric sequence is a sequence, you find the terms exactly the same way that you do a sequence.', 'The calculation of the.']","The geometric mean of a set of data can be derived from the formula by multiplying the given numbers and then taking the root based on the number of values. For example, to find the geometric mean of 9, 27, and 66, you multiply the numbers (9 x 27 x 66) to get 16038, and then take the cube root of 16038 to find the resulting geometric mean, which is 25.2184.",,0.8571428571428571,0.7793423255327485,0.0
weather in avon in,"['The lowest monthly average temperature in Avon for February is 30 degrees. The most monthly precipitation in Avon occurs in June with 5.1 inches.', 'The air quality index in Avon is 18% worse than the national average. The pollution index in Avon is 53% better than the national average.', 'In its lower reaches from Bath to the Severn Estuary at Avonmouth near Bristol the river is navigable and known as the Avon Navigation. The Avon is the 19th longest river in the UK at 75 miles (121 km) although there are just 19 miles (31 km) as the crow flies between the source and its mouth in the Severn Estuary.he river Avon had been navigable from Bristol to Bath during the early years of the 13th century but construction of mills on the river forced its closure. The floodplain of the Avon, on which the city centre of Bath is built, has an altitude of about 59 ft (18 m) above sea level.', 'Avon is used chiefly in the English language and its origin is Celtic.', 'Weather in mid-August.']",I cannot answer from the given context.,,0.0,-0.0,0.0
what are bound fields connected to,"['ï\x82· Bound Controls are connected to a data source (like a combo box that lets you choose the customer.', 'If you count these two fields as separate and add them to the other 3 traditional force fields -- the Gravitational, Strong, and Weak fields -- then, nature might be described as having a total of 5 fundamental fields in Physics.', 'The smooth endoplasmic reticulum has functions in several metabolic processes, including synthesis of lipids, metabolism of carbohydrates and calcium concentration, drug detox â\x80¦ ification, and attachment of receptors on cell membrane proteins.It is connected to the nuclear envelope.n the cell the smooth ER is a network of membrane bound bodies which lack ribosomes (the molecules used in protein synthesis) and its primary function is to modify, encapsulate and transport newly synthesized proteins and lipids which will be secreted or remain in the cytoplasm as membrane bound vesicles.', 'A coenzyme is a type of cofactor. It is the loosely bound cofactor to an enzyme. Cofactors are chemical compounds that are bound to proteins. A cofactor is a non-protein chemical compound, while a coenzyme is a non-protein molecule.', 'In a potato, however, those glucose molecules are bound together in a long chain.']",Bound Controls are connected to a data source.,,1.0,0.5678500593156579,0.0
what are cuban links,"['The Cuban link, also called a concave curb link, is a variation of the traditional cable chain, which is the most common type of jewelry chain.', 'To shine in any situation, you need some statement jewelry, and nothing makes a statement quite like a 14k gold Cuban link chain.', 'â\x80\x9cThe Cuban Missile Crisis was a thirteen-day confrontation from October 15 to October 28, 1962 between the United States and the Soviet Union over the positioning of nuclear missiles in Cuba.In 1962, the Soviet Union secretly placed nuclear-tipped missiles on the Communist-led island of Cuba.ennedy offered Dobrynin two things in exchange for Soviet removal of the Cuban missiles: (1) the U.S.', 'For example, my Cuban friends and I race around on 4-wheelers, we ride bikes to the ocean, and take dips in a refreshing pool.', 'Since there is no longer an official Cuban lottery, winning numbers come from abroad. The last two digits of the five-digit Venezuelan lottery become the wining numbers in Cuba.']","The Cuban link, also called a concave curb link, is a variation of the traditional cable chain, which is the most common type of jewelry chain.",,1.0,0.8513099679652083,0.0
calories in soy oil,"['The 126 calories in one serving of soy oil are equivalent to the calories burned while: Running (6 mph) for 10 minutes; Stationary rowing for 22 minutes; Chopping wood for 16 minutes; Sleeping for 1 hour and 51 minutes (Calculations are based on a 150-lb person.)', 'No matter what type of fat you consume, every gram contains 9 calories. To convert fat calories into grams of fat, just divide the calories by nine. For example, a tablespoon of olive oil has 119 calories, all of which come from fat.', 'A vegan diet excludes milk and dairy products, which are high in calcium, protein and potassium. Vegan substitutes include soy milk, soy or tofu yogurt, and soy cheese. To get adequate calcium, a 2,000-calorie vegan diet should include three servings per day of vegan alternatives to dairy products.', '20 calories of Olive Oil Cooking Spray - 1 sec.', '20 calories of Olive Oil Cooking Spray - 1 sec.']",126 calories in one serving of soy oil.,,1.0,0.9135410740649222,0.0
what are investigators and special agents responsible for ?,"['We have criminal investigatorsâ\x80\x94aka special agentsâ\x80\x94who are responsible for investigating violations of the laws that govern Social Securityâ\x80\x99s programs.', 'In fact, dozens of Federal agencies have their own law enforcement authority, and special agents who use that authority every day.', 'Currently, about 230 special agents work in 66 offices across the United States.', 'They are responsible for both structural and non-structural components.', 'They are responsible for both structural and non-structural components.']",Investigators and special agents are responsible for investigating violations of the laws that govern Social Security’s programs.,,1.0,0.755411882644592,0.0
what are mesas,"['What are Aquaporins', 'What are baboons? Baboons are some of the worldâ\x80\x99s largest monkeys.', 'What are the names of ...?', 'There are a number of misconceptions about a pet microchip, so letâ\x80\x99s take a closer look at what the chip is and what it isnâ\x80\x99t. What pet microchipping isnâ\x80\x99t What pet microchipping is A microchip does not broadcast a signal and has no internal power source.Microchips are the size of a grain of rice with very small electrical components. Microchips do not act as a GPS system, allowing you to track down your petâ\x80\x99s exact location.here are a number of misconceptions about a pet microchip, so letâ\x80\x99s take a closer look at what the chip is and what it isnâ\x80\x99t. What pet microchipping isnâ\x80\x99t What pet microchipping is A microchip does not broadcast a signal and has no internal power source.', ""'Alpha' and 'Beta' are terms that are generally misused, although I understand what you mean.""]",I cannot answer from the given context.,,1.0,0.0,0.0
what are the five basic chart forms,"['between citation forms in law review footnotes and those in legal memoranda and court documents, (2) abbreviations, (3) the use of signals and parentheticals, (4) basic citation forms for cases, statutes, and secondary sources, (5) short citation forms, and (6) how to cite cases, statutes, and', 'So, the multiples of 8 are 8, 16, 24, 32, and so on.rite down the first five multiples of 9. The multiples of 9 are obtained by multiplying 9 with the natural numbers 1, 2, 3, 4, 5. So, the first five multiples of 9 are 9, 18, 27, 36 and 45.', 'The periodic table is a chart that shows how chemical elements are related to each other.', '1  You may select from five different Basic Medical options. 2  Four of the basic medical options provide health care managed by Kaiser Permanente to ensure that you receive the best services possible.', ""Tax-Rates.org provides easy access to five of the most commonly used South Carolina income tax forms, in downloadable PDF format. For all of the tax forms we provide, visit our South Carolina tax forms library or the 's tax forms page.""]",I cannot answer from the given context.,,1.0,0.0,0.0
what are the salaries of big bang actors,"['If The Big Bang Theory actors are working roughly 40 hours a week, that would translate to $25,000 an hour. Even if you give the actors the benefit of the doubt and say they work 60 hours a week (12 hours a day), that still comes out to more than $16,000 an hour.', 'These high salaries are chocking the Big Three.', 'TV Guide Magazine recently released a full list of salaries for more than 150 TV stars. Among the highest paid names are Michael Strahan, co-host of â\x80\x98Live with Kelly & Michael!â\x80\x99 and Aisha Tyler, of â\x80\x98The Talk.â\x80\x99.V Guide Magazine recently released a full list of salaries for more than 150 TV stars. Among the highest paid names are Michael Strahan, co-host of â\x80\x98Live with Kelly & Michael!â\x80\x99 and Aisha Tyler, of â\x80\x98The Talk.â\x80\x99.', 'â\x80\x9cThe Big Bang Theoryâ\x80\x9d spinoff is making movement, setting its core cast, including the young star who will play the childhood version of Sheldon has been cast, Variety has learned.', 'Chief Executive Salary The median salary reported for executive directors/CEOs was between $50,000 and $75,000, and 28.3% of organizations paid salaries in this range. About one-half of organizations (50.3%) pay salaries of more than $75,000, and 20.6% pay salaries less than $50,000. CEO Salary and Organizational Size CEO salaries are correlated with organizational budget size. For small organizations, the median annual salary for CEOs is between $30,000 and $50,000.']","If The Big Bang Theory actors are working roughly 40 hours a week, that would translate to $25,000 an hour. Even if you give the actors the benefit of the doubt and say they work 60 hours a week (12 hours a day), that still comes out to more than $16,000 an hour.",,0.75,0.7846496235411253,0.0
what caused the greco roman war,"['There were several problems created through the Roman policy of â\x80\x9cBread and Circuses.â\x80\x9d As Romeâ\x80\x99s political system evolved, Romeâ\x80\x99s armiesâ\x80\x99 expanded the Roman power across Italy.', 'The eastern part of the Roman Empire was not affected by the invasions which cause the western part to fall and continued to exist for nearly 1,000 years.Historians have coined the term Byzantine Empire to indicate the eastern part of the Roman Empire after the fall of the western part of the Roman Empire.he term Byzantine is derived from Byzantium, the Greek city which was redeveloped, turned into the imperial capital of the eastern part of the Roman Empire and renamed Constantinople by the emperor Constantine the Great in 330.', '1 World War I: Causes-Causes World War I was immediately precipitated by the assassination of Archduke Francis Ferdinand 2  ...', 'History, Facts and Information about Roman Literature It was not till the conquest of the Greek cities in Southern Italy, shortly before the First Punic War, that we can date the commencement of the Roman literature.', 'Both Byzantine Empire and Eastern Roman Empire are historiographical terms created after the end of the realm; its citizens continued to refer to their empire as the Roman Empire (Ancient Greek: Î²Î±Ï\x83Î¹Î»ÎµÎ¯Î± á¿¥Ï\x89Î¼Î±Î¯Ï\x89Î½, tr.oth Byzantine Empire and Eastern Roman Empire are historiographical terms created after the end of the realm; its citizens continued to refer to their empire as the Roman Empire (Ancient Greek: Î²Î±Ï\x83Î¹Î»ÎµÎ¯Î± á¿¥Ï\x89Î¼Î±Î¯Ï\x89Î½, tr.']",I cannot answer from the given context.,,1.0,0.0,0.0
"what county is millville, pa in","['Millville, Pennsylvania. Millville is a borough in Columbia County, Pennsylvania, United States.', 'Welcome to the Official Website for Carbon County, PA The Carbon County Commissioners have provided funding and approval for this site as a public service to the residents of Carbon County as well as a gateway for the rest of the world to learn more about Carbon County.', 'Welcome to the Blair County Convention Centerâ\x80¦. Strategically located along Interstate 99 between the PA Turnpike and Interstate 80, the Blair County Convention Center, located in Altoona, PA, is the regions premier conference, meeting and special events facility.', 'Schuylkill County PA School District Information.', 'User submitted facts and corrections: 1  Whitehall (Whitehall Township), PA is in Lehigh County and not near Pittsburgh.']","Millville, Pennsylvania is in Columbia County.",,1.0,0.9510985074474317,0.0
what do goblins represent in literature,"['Many of the Broken Axe Goblins felt they should run from the larger Orcs or submit to their rule.', 'Zhok and his Orcs had recently conquered the Night Goblins that lived in and under Thunder Mountain.', 'Although many have tried to define what literature is or what makes something literary, no one has successfully defined literature in such a way that it accounts for the complexities of language and the wide variety of written texts.', 'Oral literature. Oral literature or folk literature corresponds in the sphere of the spoken (oral) word to literature as literature operates in the domain of the written word.', 'Dystopian literature is a subset of the larger category of anti-Utopian literature, which generally satirizes Utopian thinking; dystopian literature stands out from other anti-utopian writing in that it doesnt just say whats wrong with utopian models of society, but offers an alternate view of social potentialities.']",I cannot answer from the given context.,,0.0,0.0,0.0
what do you mean by parsing,"['Parsing means to recognize information in text and build an in memory representation. Very simple examples of parsing are: * recognizing that the integer value represented by the string â\x80\x9c123â\x80\x9d is the number 123 * recognizing the date represented in...', 'Since authenticated testing will often find more, you will spend more time parsing through data and trying to determine which findings are higher risk.', 'What they mean by clarified is that all of the impurities that are in the broth are filtered out.', 'What they mean by clarified is that all of the impurities that are in the broth are filtered out.', 'BG: What do you mean by reciprocity between reading and oral language? AH: By reciprocity I mean that as skills in some aspect of oral language increase, they help development in reading, and as a person improves his reading skills, that improvement seems to enhance further improvement in the spoken language.']",Parsing means to recognize information in text and build an in memory representation.,,1.0,0.9158395233069377,0.0
what does a common cold remedies do,"[""Although it's not a very serious virus, the common cold can make you feel miserable."", 'How to Heal a Cold Sore Quickly. Synopsis: A number of home remedies to get rid of cold sores fast using household herbs.', 'Viruses like influenza and those that cause the common cold (there are a couple of hundred of them) have an incubation period once they get into your body.', ""Paracetamol may be contained in other medicines such as Anadin Extra and cold remedies like Beechams and Benylin.e've listed the side effects associated with paracetamol."", ""3) Washing your head in cold water can cure baldness. FALSE: Washing your head every morning in cold water may boost blood circulation but it does nothing for baldness. 4) Losing hair every day means you're balding.""]",I cannot answer from the given context.,,0.0,-0.0,0.0
what does a t with a dot over it mean on a prescription,"['richka, the symbol T with a dot over it would mean one pill. A symbol for 2 pills would have 2 vertical lines crossed at the top with a horizonal line (like a double TT) and have 2 dots on top, 3 pills would be TTT with 3 dots on top.', 'Symbol given to nurse by doctors on prescriptions for patient. The medication prescription the doctor gave to my nurse to give to me on leaving the hospital has a sign, like a T with a dot over it.', 'â\x80¢ DOT MATRIX PRINTER (noun). The noun DOT MATRIX PRINTER has 1 sense: 1. a printer that represents each character as a pattern of dots from a dot matrix. Familiarity information: DOT MATRIX PRINTER used as a noun is very rare.', 'What does â\x80\x9cnon-drowsyâ\x80\x9d mean on a medicine bottle?', ""Toddler clothes are slightly smaller than the same size without the T (children's size).In addition, pants are cut with room for a diaper; T-shirts often have a snap or overlap shoulder to make it easier to get over the head.""]",A T with a dot over it would mean one pill.,,1.0,0.7945942662321969,0.0
cause of computer overheating,"['HP Desktop PCs - Computer Overheating Prevention. Heat buildup can cause problems for any computer. Generally, when temperatures inside the computer case rise above 35 degrees Celsius (95 degrees Fahrenheit), the risk of damaging important internal components increases greatly. The most common cause of a computer getting too hot is the accumulation of dust inside the computer.', 'safety warning notice warning to reduce the possibility of heat related injuries or of overheating the computer do not place the computer directly on your lap or obstruct the computer air vents use the computer only on a hard flat surface', ""Slow computer conditions can be fixed and prevented with special software that detects and eliminates common causes of PC slowdowns â\x80\x93 download here. The article provides details on the symptoms, causes and ways to repair slow computer conditions.dvanced PC users may be able to improve their computer's speed by manually resolving the common causes of computer slowdown â\x80\x93 by running defragmentation, adjusting system and internet connection settings, removing invalid keys from the Windows registry."", 'Liquid nitrogen cooling is, generally, only used for processor benchmarking, due to the fact that continuous usage may cause permanent damage to one or more parts of the computer and, if handled in a careless way, can even harm the user.', 'When the ABS computer (EBCM) sees a problem in the ABS, it can cause all these lights to come on.']",The most common cause of a computer getting too hot is the accumulation of dust inside the computer.,,1.0,0.793426225768821,0.0
