user_input,retrieved_contexts,response,reference,ragas_faithfulness,ragas_answer_relevancy,ragas_context_relevancy
britne oldford worth,"['Britne Oldford Net Worth is $100,000 Britne Oldford Biography 19 Synopsis: Twenty-three yrs .', 'old Britne Oldford is certainly a Canadian film and television actress, whoâ\x80\x99s best known on her behalf attractive function as Eddie Campbell on the American remarks of Skins.', 'He is an English stage, television, and film actor, writer, producer and presenter with an estimated net worth of $2 million.', 'Kate Middleton Net Worth. Kate Middleton net worth is estimated at $1 million. Kate Middleton, also known by her royal title of â\x80\x9cThe Duchess of Cambridgeâ\x80\x9d is the wife of Prince William and a member of the British Royal family.', 'Her estimated net worth is $100 million, according to reports on Celebrity Net Worth and The Richest, and she was already pulling in $40,000 for motivational speaking tours when she was known as Bruce.']","Britne Oldford Net Worth is $100,000.",,1.0,0.8713915281453181,0.0
does flomax cause liver damage,"['It can inflame and damage the liver.', 'Strattera can cause liver injury in some patients.', 'White phosphorus can also cause severe liver damage on ingestion.', 'Doctors measure liver enzymes to see if a person has liver damage; however, liver enzymes alone do not measure how well the liver is working.arnings and Precautions With Lipitor. Because Lipitor can affect the liver, it should be used with caution in people who drink more than a moderate amount of alcohol or who have a history of liver disease. Doctors do not normally recommend this medication for people with liver disease or high liver enzymes.', 'This combination has not been linked to serum enzyme elevations or clinically apparent liver injury, but has been in general use for a short time only.']",I cannot answer from the given context.,,1.0,-0.0,0.699999999965
united home life insurance phone number,"['United Home Life Insurance Company(UHL) 225 S.', 'United States Support Center Contact: 1-800-426-9400.', ""This People's United Bank phone number is ranked #3 out of 6 because 774 People's United Bank customers tried our tools and information and gave us feedback after they called. The reason customers call 800-525-9248 is to reach the People's United Bank Customer Service department for problems like Setup an account, Question, Complaint."", 'Customer Service: 1-800-786-8787.', '1-855-647-8469.']",I cannot answer from the given context.,,0.0,-0.0,0.0
us estate tax for canadians,"['The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).', 'As a reminder, US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49million or $10.98million for married couples.', 'This term primarily relates to Canadian taxation.', 'The Old Age Security pension (or OAS or OAS-GIS) is a taxable monthly social security payment available to most Canadians 65 years of age or older with individual income less than $114,815.As of April 2015, the basic amount is $563.74 per month.At tax time, recipients with a 2014 income of over $71,592 must pay back a portion of their Old Age Security at a rate of 15% of net income.', 'Technically the first tax bracket is $0 to $44,701, but Iâ\x80\x99ve included the effect on marginal tax rate from the federal basic personal amount of $11,327 and the Alberta basic personal amount of $18,214. 1  Up to $11,327 â\x80\x93 tax rate of 0%.']","The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not). The tax applies at a rate of 40% on individual estates over $5.49 million or $10.98 million for married couples.",,1.0,0.6457937039345822,0.0
cadillac meaning,"['Cadillac definition: The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.', '(noun) An example of a Cadillac is the most expensive and well made designer bag on the market....', 'Fast-living rappers and bling-dazzled celebrities swooned over the original Escalade, but, in addition to more power and a greater length, the 2009 Cadillac Escalade stresses finesse over flashiness.', ': a vehicle with four wheels that is used for carrying heavy loads or passengers and that is usually pulled by animals (such as horses).', '1  an automobile with a convertible top.']","The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.",,1.0,0.8438018020246679,0.0
calculation of geometric mean,"['How to calculate Geometric Mean. The Geometric mean of a set of data can be derived from the formula Geometric Mean Calculation Example For example, to find the geometric mean of 9, 27 and 66; The first step is to multiplying the given numbers 9 x 27 x 66 will yield the result 16038. By taking cube root of the result 16038 gives the resulting Geometric Mean 25.2184.', 'Sum of the Terms of a Geometric Sequence (Geometric Series) To find the sum of the first n terms of a geometric sequence use the formula, S n = a 1 ( 1 â\x88\x92 r n ) 1 â\x88\x92 r , r â\x89\xa0 1 , where n is the number of terms, a 1 is the first term and r is the common ratio .', 'Geometric mean.', 'The mean, sometimes called the arithmetic mean, of this set is 33. The mean is the sum of all the numbers in the set (167) divided by the amount of numbers in the set (5).', 'There are 9 numbers in the series, so the mean is: Mean = 135/9 = 15.']","The geometric mean of a set of data can be derived from the formula by multiplying the given numbers and then taking the root based on the number of values. For example, to find the geometric mean of 9, 27, and 66, you multiply the numbers (9 x 27 x 66 = 16038) and then take the cube root of the result (16038), which gives the geometric mean of approximately 25.2184.",,0.8571428571428571,0.7702012161582531,0.0
weather in avon in,"['The lowest monthly average temperature in Avon for February is 30 degrees. The most monthly precipitation in Avon occurs in June with 5.1 inches.', 'The air quality index in Avon is 18% worse than the national average. The pollution index in Avon is 53% better than the national average.', 'Mostly sunny, with a high near 94.', 'Mostly cloudy, with a low around 58.', 'Avondale is a sports mecca.']",I cannot answer from the given context.,,0.0,-0.0,0.0
what are bound fields connected to,"['ï\x82· Bound Controls are connected to a data source (like a combo box that lets you choose the customer.', 'for an order.) In Design View, they display the name of the bound field; in Form or Layout View, they.', 'If you count these two fields as separate and add them to the other 3 traditional force fields -- the Gravitational, Strong, and Weak fields -- then, nature might be described as having a total of 5 fundamental fields in Physics.', 'A field.', 'I know it is connected.']",Bound fields are connected to a data source.,,1.0,0.9892589565523066,0.0
what are cuban links,"['The Cuban link, also called a concave curb link, is a variation of the traditional cable chain, which is the most common type of jewelry chain.', 'To shine in any situation, you need some statement jewelry, and nothing makes a statement quite like a 14k gold Cuban link chain.', 'Cuba. Cuba is an island located on the northern rim of the Caribbean Sea west of Haiti, south of Florida and north of Jamaica.... Jamaica. Jamaica is the third largest island located in the Caribbean Sea....', 'Cuba (gocuba.ca) is the largest island in the Caribbean at 42,803 square miles.', 'Airlines that fly to Havana (Cuba) Airlines flying to Havana are listed here. Skyscanner allows you to find the cheapest flights to Havana (from hundreds of airlines including American Airlines, Air France, Copa) without having to enter specific dates or even destinations, making it the best place to find cheap flights for your trip.']","Cuban links, also called a concave curb link, are a variation of the traditional cable chain, which is the most common type of jewelry chain.",,1.0,0.7789011446169057,0.0
calories in soy oil,"['The 126 calories in one serving of soy oil are equivalent to the calories burned while: Running (6 mph) for 10 minutes; Stationary rowing for 22 minutes; Chopping wood for 16 minutes; Sleeping for 1 hour and 51 minutes (Calculations are based on a 150-lb person.)', 'There are 120 calories in 1 tablespoon of Vegetable Oil.', '1  Calories: 281 kcal 14%.', '1  Calories: 84 kcal 4%.', '1  Calories: 185 kcal 9%.']",126 calories in one serving of soy oil.,,1.0,0.9135410740649222,0.0
what are investigators and special agents responsible for ?,"['We have criminal investigatorsâ\x80\x94aka special agentsâ\x80\x94who are responsible for investigating violations of the laws that govern Social Securityâ\x80\x99s programs.', 'An agent for a particular act or transaction is called a special agent.', 'In fact, dozens of Federal agencies have their own law enforcement authority, and special agents who use that authority every day.', 'Instead, agents may have the authority to investigate animal cruelty, conduct searches, and seize animals.', 'Currently, about 230 special agents work in 66 offices across the United States.']",Investigators and special agents are responsible for investigating violations of the laws that govern Social Security’s programs.,,1.0,0.754374535999831,0.0
what are mesas,"['Mesa is a city in Maricopa County, in the U.S.', 'Mesa is the third-largest city in Arizona, after Phoenix and Tucson, and the 38th-largest city in the US.', 'It is a suburb located about 20 miles east of Phoenix. Mesa is the central city of the East Valley section of the Phoenix Metropolitan Area.', 'Mesa is home to numerous higher education facilities including the Polytechnic campus of Arizona State University', ""Mesa has a larger top than the sides, whereas a Butte's sides are higher than the top area.""]",I cannot answer from the given context.,,0.0,0.0,0.0
what are the five basic chart forms,"['The basic types of price charts are bar, candlestick, line, and point and figure. One of the most common types of charts used is a bar chart, where each bar represents one point in time. Though a bar typically represents one day, bar charts can be used to show longer periods, where one bar might represent an entire week or month.', 'tax burden by looking at five simple charts.', 'Basic form The basic formis the one that you find in the dictionary.', 'Four basic categories.', 'In Excel, users can choose form a wide range of options including bar charts, line charts, pie charts, scatter charts and bubble charts among many others.']",I cannot answer from the given context.,,0.0,0.0,0.0
what are the salaries of big bang actors,"['If The Big Bang Theory actors are working roughly 40 hours a week, that would translate to $25,000 an hour. Even if you give the actors the benefit of the doubt and say they work 60 hours a week (12 hours a day), that still comes out to more than $16,000 an hour.', 'The salaries range between roughly $21000 and $53,600 per year.', 'Salaries typically start from $41,750 and go up to $94,040.', 'Salaries typically start from $44,600 and go up to $119,350.', 'Salaries typically start from $33,170 and go up to $125,270.']",I cannot answer from the given context.,,0.0,0.0,0.0
what caused the greco roman war,"['Causes of the war included British attempts to restrict U.S.', ""Failing Economy and High Inflation Unemployment working class The 'Mob' and the cost of the Gladiatorial Games Decline in Ethics and Values Slave Labor Natural Disasters Christianity Barbarian Invasion Major Causes For The Empire to Decline One of the main causes for the fall of the Roman Empire were problems between the Senate and the Emperor."", 'The First Greco-Persian War.', 'Greco-Roman world.', 'Over the course of the next century, these three major conflicts between Rome and Carthage would determine the course of Western civilization. The wars included a Carthaginian invasion led by Hannibal, which nearly prevented the rise of the Roman Empire.']",I cannot answer from the given context.,,0.0,0.0,0.0
"what county is millville, pa in","['Millville, Pennsylvania. Millville is a borough in Columbia County, Pennsylvania, United States.', 'Milledgeville, the county seat, served as the state capital for 61 years.', 'Airville, Pennsylvania. Airville is an unincorporated community in York County, Pennsylvania, United States. Airville is located in the southeastern part of the county where Pennsylvania Route 74 and Pennsylvania Route 425 intersect and is about 4 miles outside Woodbine.', 'Mercer County, Pennsylvania.', 'The township borders Cranbury Township, East Brunswick Township, Helmetta, Old Bridge Township, South Brunswick Township, Spotswood in Middlesex County; East Windsor Township in Mercer County; and Manalapan Township and Millstone Township in Monmouth County.']","Millville is in Columbia County, Pennsylvania.",,1.0,0.6151943914275324,0.0
what do goblins represent in literature,"['A goblin is a legendary evil or mischievous creature; a grotesquely evil or evil-like phantom.', 'Many of the Broken Axe Goblins felt they should run from the larger Orcs or submit to their rule.', 'Zhok and his Orcs had recently conquered the Night Goblins that lived in and under Thunder Mountain.', 'This creature represents sagacity and success in the hunt.', 'Hobbit gimli is chosen to represent the race Of dwarves in The fellowship of The.']",I cannot answer from the given context.,,0.0,0.0,0.0
what do you mean by parsing,"['Parsing means to recognize information in text and build an in memory representation. Very simple examples of parsing are: * recognizing that the integer value represented by the string â\x80\x9c123â\x80\x9d is the number 123 * recognizing the date represented in...', 'In computer science, an interpreter is a computer program that directly executes, i.e. performs, instructions written in a programming or scripting language, without requiring them previously to have been compiled into a machine language program. An interpreter generally uses one of the following strategies for program execution: parse the source code and perform its behavior directly; translate source code into some efficient intermediate representation and immediately execute this; explicitly', 'A generic but well defined syntax enables a community of independent parsers and syntax highlighters to conform to a single specification.', ""2) you can't because it's not valid syntax."", 'The analysis of the text is where you make your argument.']",Parsing means to recognize information in text and build an in memory representation.,,1.0,0.9158395233069377,0.0
what does a common cold remedies do,"['A cold remedy used in many cultures, taking in warm liquids, such as chicken soup, tea, or warm apple juice, might be soothing and might ease congestion by increasing mucus flow.', 'The common cold can cause swelling in the sinuses, which are the hollow spaces in your skull that connect with one another. When this happens, the swelling can prevent the flow of mucus, which is known as a sinus infection, or medically speaking sinusitis.', ""Although it's not a very serious virus, the common cold can make you feel miserable."", 'Drink a spoonful of the syrup several times a day to get relief from sore throats and other symptoms of a cold.', 'It works by stopping the growth of bacteria.This medication will not work for viral infections (such as common cold, flu).Unnecessary use or misuse of any antibiotic can lead to its decreased effectiveness.Report Problems to the Food and Drug Administration.']","A cold remedy, such as taking in warm liquids, might be soothing and might ease congestion by increasing mucus flow.",,1.0,0.0,0.0
what does a t with a dot over it mean on a prescription,"['richka, the symbol T with a dot over it would mean one pill. A symbol for 2 pills would have 2 vertical lines crossed at the top with a horizonal line (like a double TT) and have 2 dots on top, 3 pills would be TTT with 3 dots on top.', 'Symbol given to nurse by doctors on prescriptions for patient. The medication prescription the doctor gave to my nurse to give to me on leaving the hospital has a sign, like a T with a dot over it.', 'This means that you will need a new prescription in order to change from one product to another (unless you are simply switching from a brand-name product to a generic one).', 'T is the prefix for all roads, however not represented on route shields.', 'DOT Number: None.']",A T with a dot over it means one pill.,,1.0,0.7945942662321969,0.0
cause of computer overheating,"['HP Desktop PCs - Computer Overheating Prevention. Heat buildup can cause problems for any computer. Generally, when temperatures inside the computer case rise above 35 degrees Celsius (95 degrees Fahrenheit), the risk of damaging important internal components increases greatly. The most common cause of a computer getting too hot is the accumulation of dust inside the computer.', 'safety warning notice warning to reduce the possibility of heat related injuries or of overheating the computer do not place the computer directly on your lap or obstruct the computer air vents use the computer only on a hard flat surface', 'Misfiring in the engine system can cause the catalytic converter to overheat.', 'Because the liver is such a large organ this causes our whole body to overheat.', 'If you exercise vigorously and do not sweat AT ALL, or donâ\x80\x99t sweat during extremely high temperatures, this could be an indication of a health condition called anhidrosis. This condition can lead to overheating, so if you suspect you could have it, consult a physician.']",The most common cause of a computer getting too hot is the accumulation of dust inside the computer.,,1.0,0.7934261859511178,0.0
aol email helpline number,"['There is no hesitation or even a single hint of doubt that AOL helpline has been one of the finest free email support providers, with services which care about you and are simply awesome, but still there are chances that you might counter a range of problems with AOL mail and in that case you can Contact AOL Email Customer Support or their AOL helpline Phone Number (+1) 800-721-0104.', 'Require help, call our AOL Customer Support Team at (+1) 844-502-0074. To resolve your all technical issues with AOL account, contact our AOL help phone number to get instant resolution. Our experienced team of AOL mail support experts at our AOL customer care can handle all types of AOL mail problems.', '1-855-647-8469.', 'Customer Service: 1-800-786-8787.', '(805) 544-1142.']",The AOL email helpline number is (+1) 800-721-0104.,,1.0,0.9323116401269603,0.0
cause of the bipolar disorder,"['Bipolar disorder, also known as manic-depressive illness, is a brain disorder that causes unusual shifts in mood, energy, activity levels, and the ability to carry out day-to-day tasks. There are four basic types of bipolar disorder; all of them involve clear changes in mood, energy, and activity levels.', 'In most people with bipolar disorder, there is no clear cause for the periods (episodes) of extreme happiness and high activity or energy (mania) or depression and low activity or energy (depression).', 'Can bipolar disorder be caused by a shortage of lithium in the brain or dog bites in childhood?', 'Theories of the Cause(s) of Bipolar Disorder. Has anyone found the true cause of bipolar disorder?', 'Bipolar disorder (previously known as manic-depression) is actually a collection of mood disorders characterized by cyclic mood changes. The diagnosis of bipolar I disorder must include at least one manic episode, often referred to as a â\x80\x9chighâ\x80\x9d or â\x80\x9celevatedâ\x80\x9d mood.']",I cannot answer from the given context.,,0.0,0.0,0.0
what does executive privilege mean,"['Executive privilege is the constitutional principle that permits the president and high-level executive branch officers to withhold information from Congress, the courts, and ultimately the public.', 'government, executive privilege is a power claimed by the president and other members of the executive branch to resist certain subpoenas and interventions by the legislative and judicial branches.', 'Constitution.That fact has led some scholars (Berger 1974; Prakash, 1999) to suggest that executive privilege does not exist and that the congressional power of inquiry is absolute.here are generally four areas that an executive branch claim of privilege is based: 1) presidential communications privilege; 2) deliberative process privilege; 3) national security, foreign relations or military affairs, and 4) an ongoing law enforcement investigation.', 'Hereâ\x80\x99s a little background on the exercise of executive privilege and what this move potentially means for the continuing investigationâ\x80¦ In the U.S.', 'Executive definition, a person or group of persons having administrative or supervisory authority in an organization.']","Executive privilege is the constitutional principle that permits the president and high-level executive branch officers to withhold information from Congress, the courts, and ultimately the public.",,1.0,0.9681603758087148,0.0
what does fc barcelona stand for,"['â\x80\x9cFCâ\x80\x9d is usually a suffix for English clubs, and it stands for Football Club, such as Liverpool Football Club, Chelsea Football Club and Burnley Football Club. In Spanish, â\x80\x9cFCâ\x80\x9d is a prefix which stands for Futbol Club, such as Futbol Club Barcelona and Futbol Club Cartagena.', 'FC: Flip-Chart: FC: Facility Code: FC: Financial Cooperation: FC: Fuori Campo (Italian: Out of Field) FC: Future Consumption (food and beverage industries) FC: First Cymru (travel company, Wales, UK) FC: Fresh Condition: FC: Finnish Chemicals (Kemira affiliated company, Finland) FC: Flight Cycle (aviation) FC: FinanceConnect: FC: Fashion Corner (various locations) FC: Fat Cat: FC', 'â\x80\x9cChelsea and Barcelona are two of the most well-known and respected clubs in the entire world and both are having outstanding seasons.', ""Barcelona: Europe's main cruising harbor."", 'The Barcelona Card offers free entry to museums, free travel on public transport and more than 70 discounts in Barcelonaâ\x80\x99s foremost visitor attractions! The Barcelona Card puts Barcelona at your fingertips!']",I cannot answer from the given context.,,0.0,0.0,0.0
what does hair tint do,"['Hair tint is a type of hair dye that changes the hair color permanently. If you want to change the color of your permanently then you should do hair tinting. It is a hair dye available in many forms. The tint can be a shampoo based hair color or a veggie dye.', 'It enhances the luster of dull-looking skin and hair. As a result, it is extensively used in many skin care supplements that claim to improve the tone of your skin.', '1  helps in detangling hair. 2  nourishes scalp and roots. 3  protects fragile ends of hair. 4  keeps moisture locked into hair while washing.', '2  It also improves the hair cuticle and scalp health.', 'It bleaches your facial hair very gently.']",Hair tint is a type of hair dye that changes the hair color permanently.,,1.0,0.8994972549480663,0.0
what does hispanic mean?,"['The term Hispanic broadly refers to the people, nations, and cultures that have a historical link to Spain. It commonly applies to countries once owned by the Spanish Empire in the Americas and Asia, particularly the countries of Hispanic America and the Philippines. It could be argued that the term should apply to all Spanish-speaking cultures or countries, as the historical roots of the word specifically pertain to the Iberian region.', 'The term Latino denotes all persons living in the United States whose origins can be traced to the Spanish-speaking regions of Latin American, including the Caribbean, Mexico, Central American, and South America.', 'In the U.S., a Latino historically is not white since Latinos by definition are a mixture of Spanish, indigenous, African and Asian blood. Yet in Puerto Rico, a Latino is white if they have just one white ancestor.', 'Please note: Hispanics may be of any race, so also are included in any/all of the applicable race categories above.', ""America's largest and fastest growing minority population is Hispanic, making up 15% of the total U.S.""]","The term Hispanic broadly refers to the people, nations, and cultures that have a historical link to Spain. It commonly applies to countries once owned by the Spanish Empire in the Americas and Asia, particularly the countries of Hispanic America and the Philippines.",,1.0,0.915161162009611,0.9999999999
