user_input,retrieved_contexts,response,reference,ragas_faithfulness,ragas_answer_relevancy,ragas_context_relevancy
the cast of emoji movie,"['Trailer, images, cast info, and more for The Shape of Water on RegMovies.com, the site for movie lovers. Trailer, images, cast info, and more for The Shape of Water on RegMovies.com, the site for movie lovers.', 'Check out the latest photos and bios of the cast and filmmakers of Pompeii. Pompeii movie cast and actor biographies. Check out the latest photos and bios of the cast and filmmakers of Pompeii.', 'The Emoji Movie is a 2017 American 3D computer-animated comedy film directed by Tony Leondis, and written by Leondis, Eric Siegel and Mike White, based on the trend of emojis.', 'Watch Full movie Cast Away (2000) Online Free.A FedEx executive must transform himself physically and emotionally to survive a crash landing on a deserted island.', ""Here's a recipe for disaster: a low-budget movie with a cast that's never acted before, a first-time director, and a star who refuses to do publicity.""]",I cannot answer from the given context.,,0.0,0.0,0.0
the economics is or are,"['Business economics is the study of the financial issues and challenges faced by corporations operating in a specified marketplace or economy. Business economics deals with issues such as business organization, management, expansion and strategy.', 'Economics is a social science, and, unlike the physical sciences, cannot engage in controlled experimentation to demonstrate how variables are connected.', 'Economics is the study of: A.', 'One important finding of law and economics is that, in market economies, property rights are defined efficiently in many circumstances. The characteristics of efficient property rights are universality (everything is owned), exclusivity (everything is owned by one agent), and transferability.', ""Game-Based Learning in Economics; Cybersecurity, Economics and Personal Finance; Analyzing Federal Reserve Data; AP Macroeconomics; AP Microeconomics; Behavioral Economics; Better Money Habits; Economics in Children's Literature; Economics of Sports; Election Economics; Investing in a College Education; Math in the Real World; Understanding Fiscal Responsibility; LESSONS""]",I cannot answer from the given context.,,0.0,0.0,0.0
britne oldford worth,"['Britne Oldford Net Worth is $100,000 Britne Oldford Biography 19 Synopsis: Twenty-three yrs .', 'old Britne Oldford is certainly a Canadian film and television actress, whoâ\x80\x99s best known on her behalf attractive function as Eddie Campbell on the American remarks of Skins.', 'Updated Liberty DeVitto Net Worth in 2017. Wikipedia and Biography of Liberty DeVitto Net Worth with added HIDDEN Assets. Updated Liberty DeVitto Net Worth in 2017.', 'Paul Walker Net Worth is $10 Million. Paul Walker Net Worth is $10 Million. Paul Walker was born in California and has an estimated net worth of $10 million dollars.', 'Tom Hiddleston Net Worth Tom Steyer Net Worth 2017, Biography & Wiki Thomas Steyer Net Worth: Thomas Steyer is an American hedge fund manager that has a net worth of $1.6 billion.']","Britne Oldford Net Worth is $100,000.",,1.0,0.8713915281453181,0.0
does flomax cause liver damage,"['White phosphorus can also cause severe liver damage on ingestion.', 'It does not cause damage to the ga', 'Fatty liver is simply the build-up of fat in the liver. Fat in the liver usually does not cause liver damage. However, certain other conditions and diseases can be associated with the development of fatty liver. Research is ongoing to uncover what processes may take place to trigger fat build-up in the liver.', '1 exposure to poisons â\x80\x93 can damage the liver because one of the liverâ\x80\x99s main roles is to remove toxins from the blood. Prolonged exposure to environmental toxins such as arsenic can damage the liver and lead to cirrhosis.', 'Long-term effects on the body from products that contain acetaminophen can lead to severe liver damage and liver failure.']",I cannot answer from the given context.,,1.0,-0.0,0.0
united home life insurance phone number,"['United Home Life Insurance Company(UHL) 225 S.', 'Asurion Verizon Customer Service Phone Number Phone Number of Asurion Verizon is +1 615-837-3000. Asurion LLC is a leading provider of insurance services based in the United States.', 'Best: A- (Excellent) BBB: A-About: United Home Life Insurance Company was formed in 1948.', 'The nursing home will not take your life insurance policy.', 'ARI Fleet Customer Service Phone Number Phone Number of ARI Fleet is 856 7781500. ARI Fleet is a largest privately held vehicle fleet management services company which provides the services in United States, Mexico, Canada, United Kingdom, Europe and Hong Kong.']",I cannot answer from the given context.,,1.0,-0.0,0.0
us estate tax for canadians,"['The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).', 'As a reminder, US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49million or $10.98million for married couples.', 'Be sure to include federal Form 706, United States Estate Tax Return. You must complete and include Form 706 even if the estate is not required to file a federal estate tax return.', 'Real Estate and Tax Data Search.', ""Walker County Tax Commissioner's Office-Click HERE to visit website. Contact Us Thank you for visiting the Walker County Tax Commissioner's website.""]","The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).",,1.0,0.8748471993165088,0.0
cadillac meaning,"['Cadillac definition: The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.', 'SERVING Raleigh & Durham CUSTOMERS - Hendrick Buick GMC Cadillac IN Cary. Welcome to our Buick and GMC vehicle showroom - Hendrick Buick GMC Cadillac - at the Cary Auto Mall.', 'A proper noun names a specific member of a group: Janet, Asia, and Cadillac are proper nouns. Proper nouns are always capitalized. A proper noun names a specific member of a group: Janet, Asia, and Cadillac are proper nouns. Proper nouns are always capitalized.', 'It was $4100 brand new and I think a brand new Cadillac was $6500 back then.', '(noun) An example of a Cadillac is the most expensive and well made designer bag on the market....']","The definition of a Cadillac is a car brand produced by General Motors, or something that is the highest quality of its kind.",,1.0,0.8438018020246679,0.0
calculation of geometric mean,"['How to calculate Geometric Mean. The Geometric mean of a set of data can be derived from the formula Geometric Mean Calculation Example For example, to find the geometric mean of 9, 27 and 66; The first step is to multiplying the given numbers 9 x 27 x 66 will yield the result 16038. By taking cube root of the result 16038 gives the resulting Geometric Mean 25.2184.', '2  Mean platelet volume (MPV) may be reported with a CBC. 3  It is a calculation of the average size of platelets. 4  Platelet distribution width (PDW) may also be reported with a CBC.', 'Example 2: Find the first five terms and the common ratio of the geometric sequence . Since a geometric sequence is a sequence, you find the terms exactly the same way that you do a sequence.', 'Geometric mean.', 'Sum of the Terms of a Geometric Sequence (Geometric Series) To find the sum of the first n terms of a geometric sequence use the formula, S n = a 1 ( 1 â\x88\x92 r n ) 1 â\x88\x92 r , r â\x89\xa0 1 , where n is the number of terms, a 1 is the first term and r is the common ratio .']","The geometric mean can be calculated by multiplying the given numbers and then taking the root based on the number of values. For example, to find the geometric mean of 9, 27, and 66, you multiply them to get 16038, and then take the cube root of 16038 to get the geometric mean of approximately 25.2184.",,0.8,0.929538993653123,0.0
weather in avon in,"['The lowest monthly average temperature in Avon for February is 30 degrees. The most monthly precipitation in Avon occurs in June with 5.1 inches.', 'The air quality index in Avon is 18% worse than the national average. The pollution index in Avon is 53% better than the national average.', 'Avon is used chiefly in the English language and its origin is Celtic.', 'In its lower reaches from Bath to the Severn Estuary at Avonmouth near Bristol the river is navigable and known as the Avon Navigation. The Avon is the 19th longest river in the UK at 75 miles (121 km) although there are just 19 miles (31 km) as the crow flies between the source and its mouth in the Severn Estuary.he river Avon had been navigable from Bristol to Bath during the early years of the 13th century but construction of mills on the river forced its closure. The floodplain of the Avon, on which the city centre of Bath is built, has an altitude of about 59 ft (18 m) above sea level.', 'Avon Anew â\x80\x93 Product Description. Avon Anew skin care products have been around since 1992 but it is only recently that the products have gained popularity.']",I cannot answer from the given context.,,0.0,-0.0,0.0
what are bound fields connected to,"['ï\x82· Bound Controls are connected to a data source (like a combo box that lets you choose the customer.', 'A coenzyme is a type of cofactor. It is the loosely bound cofactor to an enzyme. Cofactors are chemical compounds that are bound to proteins. A cofactor is a non-protein chemical compound, while a coenzyme is a non-protein molecule.', 'The smooth endoplasmic reticulum has functions in several metabolic processes, including synthesis of lipids, metabolism of carbohydrates and calcium concentration, drug detox â\x80¦ ification, and attachment of receptors on cell membrane proteins.It is connected to the nuclear envelope.n the cell the smooth ER is a network of membrane bound bodies which lack ribosomes (the molecules used in protein synthesis) and its primary function is to modify, encapsulate and transport newly synthesized proteins and lipids which will be secreted or remain in the cytoplasm as membrane bound vesicles.', 'If you count these two fields as separate and add them to the other 3 traditional force fields -- the Gravitational, Strong, and Weak fields -- then, nature might be described as having a total of 5 fundamental fields in Physics.', 'Motors that spin faster than this are bound to overheat and youâ\x80\x99re just asking for trouble.']",I cannot answer from the given context.,,0.0,0.0,0.0
what are cuban links,"['The links below are to pages that are not part of the fueleconomy.gov. We offer these external links for your convenience in accessing additional information that may be useful or interesting to you.he links below are to pages that are not part of the fueleconomy.gov.', 'General Machado was the oldest brother of Colonel Lorenzo Machado-Morales of the Cuban Mambi army of Las Villas Province under General Calixto Garcia. General Machado was one of the youngest Cuban generals of the 1895 to 1898 Cuban War of Independence.', ""MIAMI-Alan Gross remains in a Cuban prison, five years after Cuban authorities arrested him in Havana for distributing communications equipment to members of the island's small Jewish community."", 'The links and the website are totally confusing.', 'QuickBooks users, below are two links for W-2 File creation information.']",I cannot answer from the given context.,,0.0,0.0,0.0
calories in soy oil,"['The 126 calories in one serving of soy oil are equivalent to the calories burned while: Running (6 mph) for 10 minutes; Stationary rowing for 22 minutes; Chopping wood for 16 minutes; Sleeping for 1 hour and 51 minutes (Calculations are based on a 150-lb person.)', '20 calories of Olive Oil Cooking Spray - 1 sec.', '20 calories of Olive Oil Cooking Spray - 1 sec.', 'A vegan diet excludes milk and dairy products, which are high in calcium, protein and potassium. Vegan substitutes include soy milk, soy or tofu yogurt, and soy cheese. To get adequate calcium, a 2,000-calorie vegan diet should include three servings per day of vegan alternatives to dairy products.', 'No matter what type of fat you consume, every gram contains 9 calories. To convert fat calories into grams of fat, just divide the calories by nine. For example, a tablespoon of olive oil has 119 calories, all of which come from fat.']",126 calories in one serving of soy oil.,,1.0,0.9135410740649222,0.0
what are investigators and special agents responsible for ?,"['Salaries for special agents also are based on where jobs are located.', 'High Salary Range Factors. The pay at the higher end of the salary range for BAU special agents can be much higher. For example, a BAU supervisory special agent with a pay grade of GS 14, Step 7 can earn $101,637. The demand for BAU special agents is good.', 'Airport Baggage Handlers also referred to as Ramp Agents are responsible for the SAFE and SECURE direction of all arriving and departing aircraft to and away...Easily apply.10 days ago-save job-email-more...', 'Postal Code Listings for Zip Code Listings for Loretto, Minnesota (USA) What is the zip code for The following are the areas codes and zip codes for Loretto, Minnesota ?', 'We have criminal investigatorsâ\x80\x94aka special agentsâ\x80\x94who are responsible for investigating violations of the laws that govern Social Securityâ\x80\x99s programs.']","Investigators, also known as special agents, are responsible for investigating violations of the laws that govern Social Security’s programs.",,1.0,0.6113585738064583,0.0
what are mesas,"['T and B cells are as you describe small cells with what looks like they have a large nucleus they are like this as it is what they need to do what they need to.', 'What is attrition? 3 What are signs of attrition?', 'There are a number of misconceptions about a pet microchip, so letâ\x80\x99s take a closer look at what the chip is and what it isnâ\x80\x99t. What pet microchipping isnâ\x80\x99t What pet microchipping is A microchip does not broadcast a signal and has no internal power source.Microchips are the size of a grain of rice with very small electrical components. Microchips do not act as a GPS system, allowing you to track down your petâ\x80\x99s exact location.here are a number of misconceptions about a pet microchip, so letâ\x80\x99s take a closer look at what the chip is and what it isnâ\x80\x99t. What pet microchipping isnâ\x80\x99t What pet microchipping is A microchip does not broadcast a signal and has no internal power source.', 'It depends on you, what your dose is, what benzodiazepine you are on. If you are a long time user of benzodiazepines, or short time user.', 'Find out what parts of the brain are affected and what treatments exist.']",I cannot answer from the given context.,,1.0,0.0,0.0
what are the five basic chart forms,"['What are the five guidelines for ethical speech-making discussed in this chapter? Make sure goals are ethically sound, be fully prepared for each speech, be honest in what you say, avoid name-calling and other forms of abusive language, and put ethical principles into practice.', 'Qualifying parts are covered for an additional five years beyond the basic warranty period.', ""To get a good idea of what you can add to or change in your chart, under Chart Tools, click the Design, Layout, and Format tabs, and then explore the groups and options that are provided on each tab. Tip If you don't see the Chart Tools, make sure that you click anywhere inside the chart to activate it.elect the type of chart that you want and then click OK. When you rest the mouse pointer over any chart type, a ScreenTip displays its name. Tip For more information about chart types, see Available chart types."", ""Tax-Rates.org provides easy access to five of the most commonly used South Carolina income tax forms, in downloadable PDF format. For all of the tax forms we provide, visit our South Carolina tax forms library or the 's tax forms page."", 'Here is your basic chart of things you CAN count on with Pacific poison oak.']",I cannot answer from the given context.,,0.0,0.0,0.0
what are the salaries of big bang actors,"['If The Big Bang Theory actors are working roughly 40 hours a week, that would translate to $25,000 an hour. Even if you give the actors the benefit of the doubt and say they work 60 hours a week (12 hours a day), that still comes out to more than $16,000 an hour.', ""This list includes all of the The Big Valley main actors and actresses, so if they are an integral part of the show you'll find them below. You can various bits of trivia about these The Big Valley stars, such as where the actor was born and what their year of birth is."", 'These high salaries are chocking the Big Three.', 'I decided to research further and figure out what is a crisis actor. Crisis actors are supposedly professional actors used by government agencies and/or the mainstream media to deceive the public with portrayals of trauma and suffering.', '1  The Big Bang Theory has experienced continuous success ever since the CBS sitcom premiered back in 2007.']","The salaries of The Big Bang Theory actors translate to $25,000 an hour if they work roughly 40 hours a week, and more than $16,000 an hour if they work 60 hours a week.",,1.0,0.836940784068014,0.0
what caused the greco roman war,"['It offers what is, to my knowledge, the first sustained account of social ethics in Roman Stoicism.', 'centuryustria had been a part of the Holy Roman Empire of the German Nation, and was a member of the German Confederation, but after the Austro-Prussian war of 1866, Austria was effectively expelled from the Confederation by Prussia. Thus, when the German Empire was founded in 1871, Austria was not a part of it.', 'He created what has become known as the Code of Justinianâ\x80\x94the Corpus Juris Civilisâ\x80\x94part of the authoritative statement of Roman law that was gradually accepted throughout Western Europe.', 'What effects do you think the new technology (weapons) had on the way World War 1 was fought?', 'However, by 1600 the Holy Roman Empire was a mere shadow of its former glory.ut by 1600, a better term for the area would have been â\x80\x9cGermaniesâ\x80\x9d as the heart of the Holy Roman Empire had become split into a mass of princes and states who since the time of Luther had done what they could to extend their independence and power at the expense of the emperor.']",I cannot answer from the given context.,,1.0,0.0,0.0
"what county is millville, pa in","['one dead in crash on pa turnpike near carlisle cumberland county pa pennsylvania state police are on the scene of a fatal crash on the turnpike it happened just after 9 pm the eastbound lanes between carlisle and blue mountain at milepost 222 in north middleton township county 911 confirms one person was killed when a car crashed into the rear of a camper filed in news topics crash north middleton township pa state police pa turnpike', 'User submitted facts and corrections: 1  Whitehall (Whitehall Township), PA is in Lehigh County and not near Pittsburgh.', 'Millville, Pennsylvania. Millville is a borough in Columbia County, Pennsylvania, United States.', 'Welcome to the Blair County Convention Centerâ\x80¦. Strategically located along Interstate 99 between the PA Turnpike and Interstate 80, the Blair County Convention Center, located in Altoona, PA, is the regions premier conference, meeting and special events facility.', 'Schuylkill County PA School District Information.']","Millville, PA is in Columbia County.",,1.0,0.9871237310382909,0.0
what do goblins represent in literature,"['Although many have tried to define what literature is or what makes something literary, no one has successfully defined literature in such a way that it accounts for the complexities of language and the wide variety of written texts.', 'While many know what the shapes which make up the flag mean, such as the thirteen stripes represent the thirteen original colonies, they do not know that the colors used in these patterns actually encompass what many already feel the flag means to them.', 'Oral literature. Oral literature or folk literature corresponds in the sphere of the spoken (oral) word to literature as literature operates in the domain of the written word.', 'Zhok and his Orcs had recently conquered the Night Goblins that lived in and under Thunder Mountain.', 'Abstract This comprehensive review of current literature on human trafficking into and within the United States focuses on surveying what the social science or other literature has found about the issues of identifying and effectively serving trafficking victims.']",I cannot answer from the given context.,,0.0,0.0,0.0
what do you mean by parsing,"['What Do We Mean By â\x80\x9cEvilâ\x80\x9d?', 'What do you mean available for human use?', 'BG: What do you mean by reciprocity between reading and oral language? AH: By reciprocity I mean that as skills in some aspect of oral language increase, they help development in reading, and as a person improves his reading skills, that improvement seems to enhance further improvement in the spoken language.', ""If you're gonna walk down on the mean street Take the heat and you see it through 'Cause sometimes it comes down to Do what you gotta do Sometimes it goes right down to the wire And you might have to walk through the fire Walk on, boy all the way through Sometimes it just comes down to Do what you gotta do Well, there's people that'll tell you It's just no use And there's people that'll tell you"", ""not sure what you mean by 'tectonic harzards' however, a tsunami IS caused by tectonic plates.""]",I cannot answer from the given context.,,0.0,0.0,0.0
what does a common cold remedies do,"['How quickly you bounce back is typically defined by you and your collective lifestyle habits -- and this does not mean popping over-the-counter cough and cold remedies or fever reducers.', 'How to Heal a Cold Sore Quickly. Synopsis: A number of home remedies to get rid of cold sores fast using household herbs.', 'Home Lord of the Flies Q & A What does Jack do with the pigs ... Lord of the Flies What does Jack do with the pigs head?', ""This week it's one of our most common questions: what does URL stand for, and what does it mean? Well, URL stands for Uniform Resource Locator. Quite a mouthful, really, for what it is: a web address."", 'What does chloroplast do in a plant cell?']",I cannot answer from the given context.,,1.0,-0.0,0.0
what does a t with a dot over it mean on a prescription,"['Symbol given to nurse by doctors on prescriptions for patient. The medication prescription the doctor gave to my nurse to give to me on leaving the hospital has a sign, like a T with a dot over it.', 'richka, the symbol T with a dot over it would mean one pill. A symbol for 2 pills would have 2 vertical lines crossed at the top with a horizonal line (like a double TT) and have 2 dots on top, 3 pills would be TTT with 3 dots on top.', 'what does it mean to be a lesbian women describe themselves as a lesbian when they find that they are physically emotionally and sexually attracted to other women an attraction they don t have for men', '51% - What does the yellow bar, small green circle, and small green dot mean at match.com?', 'What does â\x80\x9cnon-drowsyâ\x80\x9d mean on a medicine bottle?']",A T with a dot over it on a prescription means one pill.,,1.0,0.9723882528418987,0.0
cause of computer overheating,"['HP Desktop PCs - Computer Overheating Prevention. Heat buildup can cause problems for any computer. Generally, when temperatures inside the computer case rise above 35 degrees Celsius (95 degrees Fahrenheit), the risk of damaging important internal components increases greatly. The most common cause of a computer getting too hot is the accumulation of dust inside the computer.', 'safety warning notice warning to reduce the possibility of heat related injuries or of overheating the computer do not place the computer directly on your lap or obstruct the computer air vents use the computer only on a hard flat surface', 'When the ABS computer (EBCM) sees a problem in the ABS, it can cause all these lights to come on.', 'Staring at a flat screen for hours can cause eyestrain, headaches, dry eyes, burning, and blurred vision, known as computer vision syndrome (CVS).', 'Computer name inspired by a type of apple March 25, 2017 by krist Â· Comments Off on Computer name inspired by a type of apple Find out Computer name inspired by a type of apple Computer name inspired by a type of apple Answers.']",The most common cause of a computer getting too hot is the accumulation of dust inside the computer.,,1.0,0.793426225768821,0.0
aol email helpline number,"['There is no hesitation or even a single hint of doubt that AOL helpline has been one of the finest free email support providers, with services which care about you and are simply awesome, but still there are chances that you might counter a range of problems with AOL mail and in that case you can Contact AOL Email Customer Support or their AOL helpline Phone Number (+1) 800-721-0104.', 'The postal and official address, email address and phone number (helpline) of Dish Network Service Center and Dish Network customer service number is given below. The helpline of Dish Network customer service number may or may not be toll free.', 'Require help, call our AOL Customer Support Team at (+1) 844-502-0074. To resolve your all technical issues with AOL account, contact our AOL help phone number to get instant resolution. Our experienced team of AOL mail support experts at our AOL customer care can handle all types of AOL mail problems.', 'The postal and official address, email address and phone number (helpline) of Commonwealth Care Service Center and Commonwealth Care customer service phone number is given below. The helpline of Commonwealth Care customer service phone number may or may not be toll free. Click Here To View Commonwealth Care Customer Service Phone Numbers', 'To know more about the online resource support visit the link: https://www.wileyplus.com/WileyCDA/resources-and-support.html. The postal and official address, email address and phone number (helpline) of Wiley Plus Service Center and Wiley Plus customer service number is given below. The helpline of Wiley Plus customer service number may or may not be toll free.']",The AOL email helpline number is (+1) 800-721-0104.,,1.0,0.9323116401269603,0.0
